major_code,major_name,subject_group,point,note,year,university_code,university_name
7510301,"Công nghệ kỹ thuật điện, điện tử",A00; A09; C04; D01,17,,2023.0,SDU,Đại học Sao Đỏ
7520114,Kỹ thuật cơ điện tử,A00; A09; C04; D01,16,,2023.0,SDU,Đại học Sao Đỏ
7510201,Công nghệ kỹ thuật cơ khí,A00; A09; C04; D01,17,,2023.0,SDU,Đại học Sao Đỏ
7510205,Công nghệ kỹ thuật ô tô,A00; A09; C04; D01,18,,2023.0,SDU,Đại học Sao Đỏ
7480201,Công nghệ thông tin,A00; A09; C04; D01,17,,2023.0,SDU,Đại học Sao Đỏ
7540204,"Công nghệ dệt, may",A00; A09; C04; D01,16,,2023.0,SDU,Đại học Sao Đỏ
7540101,Công nghệ thực phẩm,A00; A09; B00; D01,16,,2023.0,SDU,Đại học Sao Đỏ
7340101,Quản trị kinh doanh,A00; A09; C04; D01,16,,2023.0,SDU,Đại học Sao Đỏ
7340301,Kế toán,A00; A09; C04; D01,16,,2023.0,SDU,Đại học Sao Đỏ
7220204,Ngôn ngữ Trung Quốc,D01; D15; D66; D71,18,,2023.0,SDU,Đại học Sao Đỏ
7810103,Quản trị dịch vụ du lịch và lữ hành,C00; C20; D01; D15,16,,2023.0,SDU,Đại học Sao Đỏ
7720101,Y khoa,B00,26.15,,2023.0,QSY,Khoa Y - Đại học Quốc Gia TPHCM
7720101_A,Y khoa (KHCCTA),B00,25.25,,2023.0,QSY,Khoa Y - Đại học Quốc Gia TPHCM
7720115,Y học cổ truyền,B00,23.75,,2023.0,QSY,Khoa Y - Đại học Quốc Gia TPHCM
7720115_A,Y học cổ truyền (KHCCTA),B00,22.65,,2023.0,QSY,Khoa Y - Đại học Quốc Gia TPHCM
7720201,Dược học,A00; B00,25.12,,2023.0,QSY,Khoa Y - Đại học Quốc Gia TPHCM
7720201_A,Dược học (KHCCTA),A00; B00,23.55,,2023.0,QSY,Khoa Y - Đại học Quốc Gia TPHCM
7720301,Điều dưỡng,B00,19.65,,2023.0,QSY,Khoa Y - Đại học Quốc Gia TPHCM
7720501,Răng - Hàm - Mặt,B00,26.05,,2023.0,QSY,Khoa Y - Đại học Quốc Gia TPHCM
7720501_A,Răng - Hàm - Mặt (KHCCTA),B00,25.55,,2023.0,QSY,Khoa Y - Đại học Quốc Gia TPHCM
7140246,Sư phạm công nghệ,A00; A01; B00; D01,19,,2023.0,SKV,Đại Học Sư Phạm Kỹ Thuật Vinh
7340101,Quản trị kinh doanh,A00; A01; B00; D01,16,,2023.0,SKV,Đại Học Sư Phạm Kỹ Thuật Vinh
7340301,Kế toán,A00; A01; B00; D01,16,,2023.0,SKV,Đại Học Sư Phạm Kỹ Thuật Vinh
7340404,Quản trị nhân lực,A00; A01; B00; D01,16,,2023.0,SKV,Đại Học Sư Phạm Kỹ Thuật Vinh
7480108,Công nghệ kỹ thuật máy tính,A00; A01; B00; D01,16,,2023.0,SKV,Đại Học Sư Phạm Kỹ Thuật Vinh
7480201,Công nghệ thông tin,A00; A01; B00; D01,16,,2023.0,SKV,Đại Học Sư Phạm Kỹ Thuật Vinh
7510201,Công nghệ kỹ thuật cơ khí,A00; A01; B00; D01,16,,2023.0,SKV,Đại Học Sư Phạm Kỹ Thuật Vinh
7510202,Công nghệ chế tạo máy,A00; A01; B00; D01,16,,2023.0,SKV,Đại Học Sư Phạm Kỹ Thuật Vinh
7510205,Công nghệ kỹ thuật ô tô,A00; A01; B00; D01,17,,2023.0,SKV,Đại Học Sư Phạm Kỹ Thuật Vinh
7510301,"Công nghệ kỹ thuật điện, điện tử",A00; A01; B00; D01,16,,2023.0,SKV,Đại Học Sư Phạm Kỹ Thuật Vinh
7510302,Công nghệ kỹ thuật điện tử - viễn thông,A00; A01; B00; D01,16,,2023.0,SKV,Đại Học Sư Phạm Kỹ Thuật Vinh
7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,A00; A01; B00; D01,17,,2023.0,SKV,Đại Học Sư Phạm Kỹ Thuật Vinh
7519003,Công nghệ kỹ thuật khuôn mẫu,A00; A01; B00; D01,16,,2023.0,SKV,Đại Học Sư Phạm Kỹ Thuật Vinh
7310101_401,Kinh tế (Chuyên ngành Kinh tế học),A00; A01; D01; D07,25.75,,2023.0,QSK,Đại học Kinh Tế Luật – Đại Học Quốc Gia TPHCM
7310101_403,Kinh tế (Chuyên ngành Kinh tế và Quản lý công),A00; A01; D01; D07,24.93,,2023.0,QSK,Đại học Kinh Tế Luật – Đại Học Quốc Gia TPHCM
7310106_402,Kinh tế quốc tế (Chuyên ngành Kinh tế đối ngoại),A00; A01; D01; D07,26.41,,2023.0,QSK,Đại học Kinh Tế Luật – Đại Học Quốc Gia TPHCM
7310108_413,"Toán Kinh tế (Chuyên ngành Toán ứng dụng trong Kinh tế , Quản trị và Tài chính)",A00; A01; D01; D07,25.47,,2023.0,QSK,Đại học Kinh Tế Luật – Đại Học Quốc Gia TPHCM
7310108_413E,"Toán Kinh tế (Chuyên ngành Toán ứng dụng trong Kinh tế , Quản trị và Tài chính) (Tiếng Anh)",A00; A01; D01; D07,24.06,,2023.0,QSK,Đại học Kinh Tế Luật – Đại Học Quốc Gia TPHCM
7340101_407,Quản trị kinh doanh (Chuyên ngành Quản trị kinh doanh ),A00; A01; D01; D07,26.09,,2023.0,QSK,Đại học Kinh Tế Luật – Đại Học Quốc Gia TPHCM
7340101_407E,Quản trị kinh doanh (Chuyên ngành Quản trị kinh doanh )(Tiếng Anh),A00; A01; D01; D07,25.15,,2023.0,QSK,Đại học Kinh Tế Luật – Đại Học Quốc Gia TPHCM
7340101_415,Quản trị kinh doanh (Chuyên ngành Quản trị du lịch và lữ hành),A00; A01; D01; D07,24.56,,2023.0,QSK,Đại học Kinh Tế Luật – Đại Học Quốc Gia TPHCM
7340115_410,Marketing  (Chuyên ngành Marketing),A00; A01; D01; D07,26.64,,2023.0,QSK,Đại học Kinh Tế Luật – Đại Học Quốc Gia TPHCM
7340115_410E,Marketing  (Chuyên ngành Marketing)(Tiếng Anh),A00; A01; D01; D07,25.1,,2023.0,QSK,Đại học Kinh Tế Luật – Đại Học Quốc Gia TPHCM
7340115_417,Marketing  (Chuyên ngành Digital Marketing ),A00; A01; D01; D07,27.25,,2023.0,QSK,Đại học Kinh Tế Luật – Đại Học Quốc Gia TPHCM
7340120_408,Kinh doanh quốc tế,A00; A01; D01; D07,26.52,,2023.0,QSK,Đại học Kinh Tế Luật – Đại Học Quốc Gia TPHCM
7340120_408E,Kinh doanh quốc tế (Tiếng Anh),A00; A01; D01; D07,26.09,,2023.0,QSK,Đại học Kinh Tế Luật – Đại Học Quốc Gia TPHCM
7340122_411,Thương mại điện tử,A00; A01; D01; D07,27.48,,2023.0,QSK,Đại học Kinh Tế Luật – Đại Học Quốc Gia TPHCM
7340122_411E,Thương mại điện tử (Tiếng Anh),A00; A01; D01; D07,25.89,,2023.0,QSK,Đại học Kinh Tế Luật – Đại Học Quốc Gia TPHCM
7340201_404,Tài chính - Ngân hàng,A00; A01; D01; D07,25.59,,2023.0,QSK,Đại học Kinh Tế Luật – Đại Học Quốc Gia TPHCM
7340205_414,Công nghệ tài chính,A00; A01; D01; D07,26.23,,2023.0,QSK,Đại học Kinh Tế Luật – Đại Học Quốc Gia TPHCM
7340301_405,Kế toán,A00; A01; D01; D07,25.28,,2023.0,QSK,Đại học Kinh Tế Luật – Đại Học Quốc Gia TPHCM
7340301_405E,Kế toán(Tiếng Anh)(Tích hợp chứng chỉ quốc tế ICAEW),A00; A01; D01; D07,24.06,,2023.0,QSK,Đại học Kinh Tế Luật – Đại Học Quốc Gia TPHCM
7340302_409,Kiểm toán,A00; A01; D01; D07,26.17,,2023.0,QSK,Đại học Kinh Tế Luật – Đại Học Quốc Gia TPHCM
7340405_406,Hệ thống thông tin quản lý (Chuyên ngành Hệ thông thông tin quản lý),A00; A01; D01; D07,27.06,,2023.0,QSK,Đại học Kinh Tế Luật – Đại Học Quốc Gia TPHCM
7340405_416,Hệ thống thông tin quản lý (Chuyên ngành Kinh doanh số và Trí tuệ nhân tạo),A00; A01; D01; D07,26.38,,2023.0,QSK,Đại học Kinh Tế Luật – Đại Học Quốc Gia TPHCM
7380101_503,Luật( Chuyên ngành Luật Dân sự),A00; A01; D01; D07,24.24,,2023.0,QSK,Đại học Kinh Tế Luật – Đại Học Quốc Gia TPHCM
7380101_504,Luật (Chuyên ngành Luật Tài chính - Ngân hàng),A00; A01; D01; D07,24.38,,2023.0,QSK,Đại học Kinh Tế Luật – Đại Học Quốc Gia TPHCM
7380101_505,Luật (Chuyên ngành Luật và Chính sách công),A00; A01; D01; D07,24.2,,2023.0,QSK,Đại học Kinh Tế Luật – Đại Học Quốc Gia TPHCM
7380107_501,Luật kinh tế (Chuyên ngành Luật Kinh doanh),A00; A01; D01; D07,26,,2023.0,QSK,Đại học Kinh Tế Luật – Đại Học Quốc Gia TPHCM
7380107_502,Luật Kinh tế (Chuẩn ngành Luật thương mại quốc tế),A00; A01; D01; D07,26.2,,2023.0,QSK,Đại học Kinh Tế Luật – Đại Học Quốc Gia TPHCM
7380107_502E,Luật Kinh tế (Chuẩn ngành Luật thương mại quốc tế)(Tiếng Anh),A00; A01; D01; D07,25.02,,2023.0,QSK,Đại học Kinh Tế Luật – Đại Học Quốc Gia TPHCM
7510201,Công nghệ kỹ thuật cơ khí,A00; A01; B00; D01; D02; D03; D04; D05; D06,16,,2023.0,SKN,Đại Học Sư Phạm Kỹ Thuật Nam Định
7510201,Công nghệ kỹ thuật khuôn mẫu,A00; A01; B00; D01; D02; D03; D04; D05; D06,16,,2023.0,SKN,Đại Học Sư Phạm Kỹ Thuật Nam Định
7510202,Công nghẹ chế tạo máy,A00; A01; B00; D01; D02; D03; D04; D05; D06,16,,2023.0,SKN,Đại Học Sư Phạm Kỹ Thuật Nam Định
7510203,Công nghệ kỹ thuật cơ điện tử,A00; A01; B00; D01; D02; D03; D04; D05; D06,16,,2023.0,SKN,Đại Học Sư Phạm Kỹ Thuật Nam Định
7510205,Công nghệ kỹ thuật ôtô,A00; A01; B00; D01; D02; D03; D04; D05; D06,16,,2023.0,SKN,Đại Học Sư Phạm Kỹ Thuật Nam Định
7510301,"Công nghệ kỹ thuật điện, điện tử",A00; A01; B00; D01; D02; D03; D04; D05; D06,16,,2023.0,SKN,Đại Học Sư Phạm Kỹ Thuật Nam Định
7510301,Công nghệ kỹ thuật điện,A00; A01; B00; D01; D02; D03; D04; D05; D06,16,,2023.0,SKN,Đại Học Sư Phạm Kỹ Thuật Nam Định
7510301,Hệ thống điện,A00; A01; B00; D01; D02; D03; D04; D05; D06,16,,2023.0,SKN,Đại Học Sư Phạm Kỹ Thuật Nam Định
7510301,Công nghệ điện lạnh và điều hoà không khí,A00; A01; B00; D01; D02; D03; D04; D05; D06,16,,2023.0,SKN,Đại Học Sư Phạm Kỹ Thuật Nam Định
7510303,Công nghệ kỹ thuật điều khiến và tự động hóa,A00; A01; B00; D01; D02; D03; D04; D05; D06,16,,2023.0,SKN,Đại Học Sư Phạm Kỹ Thuật Nam Định
7480101,Khoa học máy tính,A00; A01; B00; D01; D02; D03; D04; D05; D06,16,,2023.0,SKN,Đại Học Sư Phạm Kỹ Thuật Nam Định
7480201,Công nghệ thông tin,A00; A01; B00; D01; D02; D03; D04; D05; D06,16,,2023.0,SKN,Đại Học Sư Phạm Kỹ Thuật Nam Định
7480201,Đồ họa máy tính,A00; A01; B00; D01; D02; D03; D04; D05; D06,16,,2023.0,SKN,Đại Học Sư Phạm Kỹ Thuật Nam Định
7340301,Kế toán,A00; A01; B00; D01; D02; D03; D04; D05; D06,16,,2023.0,SKN,Đại Học Sư Phạm Kỹ Thuật Nam Định
7340101,Quản trị kinh doanh,A00; A01; B00; D01; D02; D03; D04; D05; D06,16,,2023.0,SKN,Đại Học Sư Phạm Kỹ Thuật Nam Định
7340101,Logistics,A00; A01; B00; D01; D02; D03; D04; D05; D06,16,,2023.0,SKN,Đại Học Sư Phạm Kỹ Thuật Nam Định
7140201,Giáo dục Mầm non,M01; M05; M09; M11,23.75,,2023.0,SP2,Đại Học Sư Phạm Hà Nội 2
7140202,Giáo dục Tiểu học,D01; A01; A00; C04,26.03,,2023.0,SP2,Đại Học Sư Phạm Hà Nội 2
7140204,Giáo dục Công dân,D01; C00; D66; C19,26.68,,2023.0,SP2,Đại Học Sư Phạm Hà Nội 2
7140206,Giáo dục Thể chất,T00; T01; T04; T05,21,,2023.0,SP2,Đại Học Sư Phạm Hà Nội 2
7140208,Giáo dục Quốc phòng - An ninh,D01; C00; D66; C19,25.57,,2023.0,SP2,Đại Học Sư Phạm Hà Nội 2
7140209,Sư phạm Toán học,A00; A01; D01; D84,26.28,,2023.0,SP2,Đại Học Sư Phạm Hà Nội 2
7140210,Sư phạm Tin học,A00; D01; A01; C01,22.7,,2023.0,SP2,Đại Học Sư Phạm Hà Nội 2
7140211,Sư phạm Vật lý,A00; A01; C01; D01,25.5,,2023.0,SP2,Đại Học Sư Phạm Hà Nội 2
7140212,Sư phạm Hóa học,A00; D07; B00,25.29,,2023.0,SP2,Đại Học Sư Phạm Hà Nội 2
7140213,Sư phạm Sinh học,B00; B02; B03; B08,24.49,,2023.0,SP2,Đại Học Sư Phạm Hà Nội 2
7140217,Sư phạm Ngữ văn,C00; D01; C14; D15,27.47,,2023.0,SP2,Đại Học Sư Phạm Hà Nội 2
7140218,Sư phạm Lịch sử,C00; C03; C19; D14,28.58,,2023.0,SP2,Đại Học Sư Phạm Hà Nội 2
7140231,Sư phạm Tiếng Anh,D01; A01; D11; D12,26.25,,2023.0,SP2,Đại Học Sư Phạm Hà Nội 2
7140249,Sư phạm Lịch sử - Địa lý,C00; C20; C19; A07,27.43,,2023.0,SP2,Đại Học Sư Phạm Hà Nội 2
7220201,Ngôn ngữ Anh,A01; D01; D11; D12,25.02,,2023.0,SP2,Đại Học Sư Phạm Hà Nội 2
7220204,Ngôn ngữ Trung Quốc,D01; D04; D14; D11,24.63,,2023.0,SP2,Đại Học Sư Phạm Hà Nội 2
7310630,Việt Nam học,C00; D01; C14; D15,16.4,,2023.0,SP2,Đại Học Sư Phạm Hà Nội 2
7420201,Công nghệ Sinh học,B00; B08; A02; B03,15,,2023.0,SP2,Đại Học Sư Phạm Hà Nội 2
7480201,Công nghệ Thông tin,A00; A01; C01; D01,15,,2023.0,SP2,Đại Học Sư Phạm Hà Nội 2
7140114,Quản lý giáo dục,D01,22.39,,2023.0,SGD,Đại Học Sài Gòn
7140114,Quản lý giáo dục,C04,23.39,,2023.0,SGD,Đại Học Sài Gòn
7220201,Ngôn ngữ Anh (CN Thương mại và Du lịch),D01,24.58,Môn chính: Tiếng Anh,2023.0,SGD,Đại Học Sài Gòn
7310401,Tâm lí học,D01,23.8,,2023.0,SGD,Đại Học Sài Gòn
7310601,Quốc tế học,D01,22.77,Môn chính: Tiếng Anh,2023.0,SGD,Đại Học Sài Gòn
7310630,Việt Nam học (CN Văn hóa -Du lịch),C00,22.2,,2023.0,SGD,Đại Học Sài Gòn
7320201,Thông tin - Thư viện,D01,21.36,,2023.0,SGD,Đại Học Sài Gòn
7320201,Thông tin - Thư viện,C04,21.36,,2023.0,SGD,Đại Học Sài Gòn
7340101,Quản trị kinh doanh,D01,22.85,Môn chính: Toán,2023.0,SGD,Đại Học Sài Gòn
7340101,Quản trị kinh doanh,A01,23.85,Môn chính: Toán,2023.0,SGD,Đại Học Sài Gòn
7340120,Kinh doanh quốc tế,D01,23.98,Môn chính: Toán,2023.0,SGD,Đại Học Sài Gòn
7340120,Kinh doanh quốc tế,A01,24.98,Môn chính: Toán,2023.0,SGD,Đại Học Sài Gòn
7340201,Tài chính - Ngân hàng,D01,22.46,Môn chính: Toán,2023.0,SGD,Đại Học Sài Gòn
7340201,Tài chính - Ngân hàng,C01,23.46,Môn chính: Toán,2023.0,SGD,Đại Học Sài Gòn
7340301,Kế toán,D01,22.29,Môn chính: Toán,2023.0,SGD,Đại Học Sài Gòn
7340301,Kế toán,C01,23.29,Môn chính: Toán,2023.0,SGD,Đại Học Sài Gòn
7340406,Quản trị văn phòng,D01,23.16,Môn chính: Văn,2023.0,SGD,Đại Học Sài Gòn
7340406,Quản trị văn phòng,C04,24.16,Môn chính: Văn,2023.0,SGD,Đại Học Sài Gòn
7380101,Luật,D01,22.87,,2023.0,SGD,Đại Học Sài Gòn
7380101,Luật,C03,23.87,,2023.0,SGD,Đại Học Sài Gòn
7440301,Khoa học môi trường,A00,17.91,,2023.0,SGD,Đại Học Sài Gòn
7440301,Khoa học môi trường,B00,18.91,,2023.0,SGD,Đại Học Sài Gòn
7460112,Toán ứng dụng,A00,23.3,Môn chính: Toán,2023.0,SGD,Đại Học Sài Gòn
7460112,Toán ứng dụng,A01,22.3,Môn chính: Toán,2023.0,SGD,Đại Học Sài Gòn
7480103,Kỹ thuật phần mềm,A00,24.21,Môn chính: Toán,2023.0,SGD,Đại Học Sài Gòn
7480103,Kỹ thuật phần mềm,A01,24.21,Môn chính: Toán,2023.0,SGD,Đại Học Sài Gòn
7480201,Công nghệ thông tin,A00,23,Môn chính: Toán,2023.0,SGD,Đại Học Sài Gòn
7480201,Công nghệ thông tin,A01,23.68,Môn chính: Toán,2023.0,SGD,Đại Học Sài Gòn
7480201CLC,Công nghệ thông tin (chương trình chất lượng cao),A00,21.8,Môn chính: Toán,2023.0,SGD,Đại Học Sài Gòn
7480201CLC,Công nghệ thông tin (chương trình chất lượng cao),A01,21.8,Môn chính: Toán,2023.0,SGD,Đại Học Sài Gòn
7510301,"Công nghệ kĩ thuật điện, điện tử",A00,23,,2023.0,SGD,Đại Học Sài Gòn
7510301,"Công nghệ kĩ thuật điện, điện tử",A01,22,,2023.0,SGD,Đại Học Sài Gòn
7510302,Công nghệ kĩ thuật điện tử -viễn thông,A00,22.8,,2023.0,SGD,Đại Học Sài Gòn
7510302,Công nghệ kĩ thuật điện tử -viễn thông,A01,21.8,,2023.0,SGD,Đại Học Sài Gòn
7510406,Công nghệ kĩ thuật môi trường,A00,18.26,,2023.0,SGD,Đại Học Sài Gòn
7510406,Công nghệ kĩ thuật môi trường,B00,19.26,,2023.0,SGD,Đại Học Sài Gòn
7520201,Kĩ thuật điện,A00,21.61,,2023.0,SGD,Đại Học Sài Gòn
7520201,Kĩ thuật điện,A01,20.61,,2023.0,SGD,Đại Học Sài Gòn
7520207,Kĩ thuật điện tử - viễn thông,A00,21.66,,2023.0,SGD,Đại Học Sài Gòn
7520207,Kĩ thuật điện tử - viễn thông,A01,20.66,,2023.0,SGD,Đại Học Sài Gòn
7810101,Du lịch,D01,23.01,,2023.0,SGD,Đại Học Sài Gòn
7810101,Du lịch,C00,23.01,,2023.0,SGD,Đại Học Sài Gòn
7460108,Khoa học dữ liệu,A00,21.74,Môn chính: Toán,2023.0,SGD,Đại Học Sài Gòn
7460108,Khoa học dữ liệu,A01,21.74,Môn chính: Toán,2023.0,SGD,Đại Học Sài Gòn
7810202,Quản trị nhà hàng và dịch vụ ăn uống,D01,22.8,,2023.0,SGD,Đại Học Sài Gòn
7810202,Quản trị nhà hàng và dịch vụ ăn uống,G00,22.8,,2023.0,SGD,Đại Học Sài Gòn
7140201,Giáo dục Mầm non,M01,20.8,,2023.0,SGD,Đại Học Sài Gòn
7140201,Giáo dục Mầm non,M02,20.8,,2023.0,SGD,Đại Học Sài Gòn
7140202,Giáo dục Tiểu học,D01,24.11,,2023.0,SGD,Đại Học Sài Gòn
7140205,Giáo dục chính trị,C00,25.33,,2023.0,SGD,Đại Học Sài Gòn
7140205,Giáo dục chính trị,C19,25.33,,2023.0,SGD,Đại Học Sài Gòn
7140209,Sư phạm Toán học,A00,26.31,Môn chính: Toán,2023.0,SGD,Đại Học Sài Gòn
7140209,Sư phạm Toán học,A01,25.31,Môn chính: Toán,2023.0,SGD,Đại Học Sài Gòn
7140211,Sư phạm Vật lí,A00,24.61,Môn chính: Lý,2023.0,SGD,Đại Học Sài Gòn
7140212,Sư phạm Hóa học,A00,25.28,Môn chính: Hóa,2023.0,SGD,Đại Học Sài Gòn
7140213,Sư phạm Sinh học,B00,23.82,Môn chính: Sinh,2023.0,SGD,Đại Học Sài Gòn
7140217,Sư phạm Ngữ văn,C00,25.81,Môn chính: Văn,2023.0,SGD,Đại Học Sài Gòn
7140218,Sư phạm Lịch sử,C00,25.66,Môn chính: Sử,2023.0,SGD,Đại Học Sài Gòn
7140219,Sư phạm Địa lí,C00,23.45,Môn chính: Địa,2023.0,SGD,Đại Học Sài Gòn
7140219,Sư phạm Địa lí,C04,23.45,Môn chính: Địa,2023.0,SGD,Đại Học Sài Gòn
7140221,Sư phạm Âm nhạc,N01,23.01,,2023.0,SGD,Đại Học Sài Gòn
7140222,Sư phạm Mĩ thuật,H00,21.26,,2023.0,SGD,Đại Học Sài Gòn
7140231,Sư phạm Tiếng Anh,D01,26.15,Môn chính: Anh,2023.0,SGD,Đại Học Sài Gòn
7140247,Sư phạm khoa học tự nhiên (đào tạo giáo viên trung học cơ sở),A00,24.25,,2023.0,SGD,Đại Học Sài Gòn
7140247,Sư phạm khoa học tự nhiên (đào tạo giáo viên trung học cơ sở),B00,24.25,,2023.0,SGD,Đại Học Sài Gòn
7140249,Sư phạm Lịch sử - Địa lí (đào tạo giáo viên trung học cơ sở),C00,24.21,,2023.0,SGD,Đại Học Sài Gòn
7140101,Giáo dục học,D01; A00; A01; C14,23.5,,2023.0,SPS,Đại Học Sư Phạm TPHCM
7140114,Quản lý giáo dục,D01; A00; A01; C14,23.1,,2023.0,SPS,Đại Học Sư Phạm TPHCM
7140201,Giáo dục Mầm non,M02; M03,24.21,,2023.0,SPS,Đại Học Sư Phạm TPHCM
7140202,Giáo dục tiểu học,A00; A01; D01,24.9,,2023.0,SPS,Đại Học Sư Phạm TPHCM
7140203,Giáo dục Đặc biệt,C00; C15; D01,25.01,,2023.0,SPS,Đại Học Sư Phạm TPHCM
7140204,Giáo dục công dân,C00; C19; D01,26.75,,2023.0,SPS,Đại Học Sư Phạm TPHCM
7140205,Giáo dục Chính trị,C00; C19; D01,26.04,,2023.0,SPS,Đại Học Sư Phạm TPHCM
7140206,Giáo dục Thể chất,M08; T01,26.1,,2023.0,SPS,Đại Học Sư Phạm TPHCM
7140208,Giáo dục Quốc phòng - An ninh,A08; C00; C19,25.71,,2023.0,SPS,Đại Học Sư Phạm TPHCM
7140209,Sư phạm Toán học,A00; A01,26.5,,2023.0,SPS,Đại Học Sư Phạm TPHCM
7140210,Sư phạm Tin học,A00; A01; B08,22.75,,2023.0,SPS,Đại Học Sư Phạm TPHCM
7140211,Sư phạm Vật lý,A00; A01; C01,26.1,,2023.0,SPS,Đại Học Sư Phạm TPHCM
7140212,Sư phạm Hoá học,A00; B00; D07,26.55,,2023.0,SPS,Đại Học Sư Phạm TPHCM
7140213,Sư phạm Sinh học,B00; D08,24.9,,2023.0,SPS,Đại Học Sư Phạm TPHCM
7140217,Sư phạm Ngữ văn,C00; D01; D78,27,,2023.0,SPS,Đại Học Sư Phạm TPHCM
7140218,Sư phạm Lịch sử,C00; D14,26.85,,2023.0,SPS,Đại Học Sư Phạm TPHCM
7140219,Sư phạm Địa lý,C00; C04; D15; D78,26.15,,2023.0,SPS,Đại Học Sư Phạm TPHCM
7140231,Sư phạm Tiếng Anh,D01,26.62,,2023.0,SPS,Đại Học Sư Phạm TPHCM
7140232,Sư phạm Tiếng Nga,D01; D02; D78; D80,19.4,,2023.0,SPS,Đại Học Sư Phạm TPHCM
7140233,Sư phạm Tiếng Pháp,D01; D03,22.7,,2023.0,SPS,Đại Học Sư Phạm TPHCM
7140234,Sư phạm Tiếng Trung Quốc,D01; D04,25.83,,2023.0,SPS,Đại Học Sư Phạm TPHCM
7140246,Sư phạm công nghệ,A00; A01; A02; D90,22.4,,2023.0,SPS,Đại Học Sư Phạm TPHCM
7140247,Sư phạm khoa học tự nhiên,A00; A02; B00; D90,24.56,,2023.0,SPS,Đại Học Sư Phạm TPHCM
7140249,Sư phạm Lịch sử - Địa lý,C00; C19; C20; D78,26.03,,2023.0,SPS,Đại Học Sư Phạm TPHCM
7220201,Ngôn ngữ Anh,D01,25.1,,2023.0,SPS,Đại Học Sư Phạm TPHCM
7220202,Ngôn ngữ Nga,D01; D02; D78; D80,19,,2023.0,SPS,Đại Học Sư Phạm TPHCM
7220203,Ngôn ngữ Pháp,D01; D03,20.7,,2023.0,SPS,Đại Học Sư Phạm TPHCM
7220204,Ngôn ngữ Trung Quốc,D01; D04,24.54,,2023.0,SPS,Đại Học Sư Phạm TPHCM
7220209,Ngôn ngữ Nhật,D01; D06,23.1,,2023.0,SPS,Đại Học Sư Phạm TPHCM
7220210,Ngôn ngữ Hàn quốc,D01; D78; D96; DD2,24.9,,2023.0,SPS,Đại Học Sư Phạm TPHCM
7229030,Văn học,C00; D01; D78,24.6,,2023.0,SPS,Đại Học Sư Phạm TPHCM
7310401,Tâm lý học,B00; C00; D01,25.5,,2023.0,SPS,Đại Học Sư Phạm TPHCM
7310403,Tâm lý học giáo dục,A00; C00; D01,24.17,,2023.0,SPS,Đại Học Sư Phạm TPHCM
7310501,Địa lý học,C00; D10; D15; D78,19.75,,2023.0,SPS,Đại Học Sư Phạm TPHCM
7310601,Quốc tế học,D01; D14; D78,23.5,,2023.0,SPS,Đại Học Sư Phạm TPHCM
7310630,Việt Nam học,C00; D01; D78,23,,2023.0,SPS,Đại Học Sư Phạm TPHCM
7420203,Sinh học ứng dụng,B00; D08,19,,2023.0,SPS,Đại Học Sư Phạm TPHCM
7440102,Vật lý học,A00; A01; D90,22.55,,2023.0,SPS,Đại Học Sư Phạm TPHCM
7440112,Hoá học,A00; B00; D07,23.47,,2023.0,SPS,Đại Học Sư Phạm TPHCM
7480201,Công nghệ thông tin,A00; A01; B08,23.34,,2023.0,SPS,Đại Học Sư Phạm TPHCM
7760101,Công tác xã hội,A00; C00; D01,22,,2023.0,SPS,Đại Học Sư Phạm TPHCM
7810101,Du lịch,C00; C04; D01; D78,22,,2023.0,SPS,Đại Học Sư Phạm TPHCM
7440102_NN,"Nhóm ngành Vật lý học, Công nghệ Vật lý điện tử và tin học",A00; A01; A02; D90,22,,2023.0,QST,Đại Học Khoa Học Tự Nhiên – Đại Học Quốc Gia TPHCM
7440228,Hải dương học,A00; A01; B00; D07,19,,2023.0,QST,Đại Học Khoa Học Tự Nhiên – Đại Học Quốc Gia TPHCM
7440112,Hóa học,A00; B00; D07; D90,24.5,,2023.0,QST,Đại Học Khoa Học Tự Nhiên – Đại Học Quốc Gia TPHCM
7440112_CLC,Hóa học (CT Chất lượng cao),A00; B00; D07; D90,24.2,,2023.0,QST,Đại Học Khoa Học Tự Nhiên – Đại Học Quốc Gia TPHCM
7440122,Khoa học Vật liệu,A00; A01; B00; D07,17,,2023.0,QST,Đại Học Khoa Học Tự Nhiên – Đại Học Quốc Gia TPHCM
7440201,Địa chất học,A00; A01; B00; D07,17,,2023.0,QST,Đại Học Khoa Học Tự Nhiên – Đại Học Quốc Gia TPHCM
7440301,Khoa học Môi trường,A00; B00; B08; D07,17,,2023.0,QST,Đại Học Khoa Học Tự Nhiên – Đại Học Quốc Gia TPHCM
7440301_CLC,Khoa học Môi trường (CT Chất lượng cao),A00; B00; B08; D07,17,,2023.0,QST,Đại Học Khoa Học Tự Nhiên – Đại Học Quốc Gia TPHCM
7420101,Sinh học,A02; B00; B08,21.5,,2023.0,QST,Đại Học Khoa Học Tự Nhiên – Đại Học Quốc Gia TPHCM
7420101_CLC,Sinh học (CT Chất lượng cao),A02; B00; B08,21.5,,2023.0,QST,Đại Học Khoa Học Tự Nhiên – Đại Học Quốc Gia TPHCM
