Mã nhóm ngành,Nhóm ngành,Mã phân ngành,Phân ngành,Mã xét tuyển,Tên Ngành
748,Máy tính và công nghệ thông tin,74802,Công nghệ thông tin,7480201_M,Mạng máy tính và Truyền thông dữ liệu
748,Máy tính và công nghệ thông tin,74801,Máy tính,7480102,Mạng máy tính và Truyền thông dữ liệu
721,Nghệ thuật,72104,Mỹ thuật ứng dụng,7210406,Mỹ thuật
742,Khoa học sự sống,74290,Khoa học sự sống - Khác,POHE7,Nghiên cứu phát triển
731,Khoa học xã hội và hành vi,73101,Kinh tế học,7310111,Nghiên cứu phát triển
786,"An ninh, Quốc phòng",78601,An ninh và trật tự xã hội,7860100,Nghiệp vụ An ninh
786,"An ninh, Quốc phòng",78601,An ninh và trật tự xã hội,7860100,Nghiệp vụ cảnh sát
721,Nghệ thuật,72104,Mỹ thuật ứng dụng,7210408,Nghệ thuật số
734,Kinh doanh và quản lý,73401,Kinh doanh,7340120_01,Ngoại thương
752,Kỹ thuật,75206,Kỹ thuật mỏ,7520600,Ngành Dầu khí
734,Kinh doanh và quản lý,73402,Tài chính - Ngân hàng - Bảo hiểm,BANK01,Ngân hàng
734,Kinh doanh và quản lý,73402,Tài chính - Ngân hàng - Bảo hiểm,BANK05,Ngân hàng
734,Kinh doanh và quản lý,73402,Tài chính - Ngân hàng - Bảo hiểm,CT1,Ngân hàng
734,Kinh doanh và quản lý,73402,Tài chính - Ngân hàng - Bảo hiểm,BANK03,Ngân hàng
734,Kinh doanh và quản lý,73402,Tài chính - Ngân hàng - Bảo hiểm,BANK04,Ngân hàng
734,Kinh doanh và quản lý,73402,Tài chính - Ngân hàng - Bảo hiểm,BANK02,Ngân hàng
734,Kinh doanh và quản lý,73402,Tài chính - Ngân hàng - Bảo hiểm,7340201_03,Ngân hàng đầu tư
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220201CLC,Ngôn ngữ Anh
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220201D,Ngôn ngữ Anh
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220201_AH,Ngôn ngữ Anh
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",N7220201,Ngôn ngữ Anh
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",F7220201,Ngôn ngữ Anh
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220201DKK,Ngôn ngữ Anh
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",72202011,Ngôn ngữ Anh
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220201K,Ngôn ngữ Anh
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",QHQ09,Ngôn ngữ Anh
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",NTH04,Ngôn ngữ Anh
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220201_BT,Ngôn ngữ Anh
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220201KT,Ngôn ngữ Anh
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",D125,Ngôn ngữ Anh
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220201_CLC,Ngôn ngữ Anh
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",HVN17,Ngôn ngữ Anh
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220201C,Ngôn ngữ Anh
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220201_AT,Ngôn ngữ Anh
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",TLA203,Ngôn ngữ Anh
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220201; 7220201-01; 7220201-02,Ngôn ngữ Anh
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220201A,Ngôn ngữ Anh
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220201H,Ngôn ngữ Anh
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",FLE1,Ngôn ngữ Anh
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220201_WE3,Ngôn ngữ Anh
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",Chương trình liên kết 2+2,Ngôn ngữ Anh
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220201,Ngôn ngữ Anh
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220201_WE2,Ngôn ngữ Anh
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",FL01,Ngôn ngữ Anh
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",TM18,Ngôn ngữ Anh
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220201_WE4,Ngôn ngữ Anh
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",FA7220201,Ngôn ngữ Anh
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7340301Q,Ngôn ngữ Anh
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220201HB,Ngôn ngữ Anh
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7380109,Ngôn ngữ Anh
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220201N,Ngôn ngữ Anh
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",HQT02,Ngôn ngữ Anh
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220210,Ngôn ngữ Anh
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220201D125,Ngôn ngữ Anh
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",TLS203,Ngôn ngữ Anh
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220209,Ngôn ngữ Anh
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220207,Ngôn ngữ Bồ Đào Nha
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",FLK1,Ngôn ngữ Hàn Quốc
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220210 CLC,Ngôn ngữ Hàn Quốc
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220210CLC,Ngôn ngữ Hàn Quốc
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220209,Ngôn ngữ Hàn Quốc
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220210,Ngôn ngữ Hàn Quốc
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220208,Ngôn ngữ Italia
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220208 CLC,Ngôn ngữ Italia
722,Nhân văn,72201,"Ngôn ngữ, văn học và văn hóa Việt Nam",7220106,Ngôn ngữ Khmer
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220202,Ngôn ngữ Nga
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220209CLC,Ngôn ngữ Nhật
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220209C,Ngôn ngữ Nhật
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",NTH07,Ngôn ngữ Nhật
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220209,Ngôn ngữ Nhật
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",FLJ1,Ngôn ngữ Nhật
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7480108,Ngôn ngữ Nhật
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220203CLC,Ngôn ngữ Pháp
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",FLF1,Ngôn ngữ Pháp
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220203,Ngôn ngữ Pháp
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",NTH05,Ngôn ngữ Pháp
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220214,Ngôn ngữ Thái Lan
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220204C,Ngôn ngữ Trung Quốc
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",TLA204,Ngôn ngữ Trung Quốc
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220204B,Ngôn ngữ Trung Quốc
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220204 CLC,Ngôn ngữ Trung Quốc
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220204A,Ngôn ngữ Trung Quốc
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220204CLC,Ngôn ngữ Trung Quốc
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",NTH06,Ngôn ngữ Trung Quốc
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",TM21,Ngôn ngữ Trung Quốc
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220204_CLC,Ngôn ngữ Trung Quốc
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7720204,Ngôn ngữ Trung Quốc
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220204,Ngôn ngữ Trung Quốc
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",Chương trình liên kết 2+2,Ngôn ngữ Trung Quốc
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",FLC1,Ngôn ngữ Trung Quốc
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220206,Ngôn ngữ Tây Ban Nha
722,Nhân văn,72290,Nhân văn - Khác,7229020,Ngôn ngữ học
722,Nhân văn,72290,Nhân văn - Khác,QHX10,Ngôn ngữ học
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220205CLC,Ngôn ngữ Đức
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220205,Ngôn ngữ Đức
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220205_CLC,Ngôn ngữ Đức
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220211,Ngôn ngữ Ả Rập
722,Nhân văn,72202,"Ngôn ngữ, văn học và văn hóa nước ngoài",7220211,Ngôn ngữ Ảrập
731,Khoa học xã hội và hành vi,73103,Xã hội học và Nhân học,7310302,Nhân học
731,Khoa học xã hội và hành vi,73103,Xã hội học và Nhân học,QHX11,Nhân học
758,Kiến trúc và xây dựng,75802,Xây dựng,7580205-06,"Nhóm chuyên ngành: Công trình giao thông công chính, Công trình giao thông đô thị"
758,Kiến trúc và xây dựng,75802,Xây dựng,7580205-03,"Nhóm chuyên ngành: Cầu hầm, Đường hầm và metro"
752,Kỹ thuật,75201,Kỹ thuật cơ khí và cơ kỹ thuật,7520116-02,"Nhóm chuyên ngành: Kỹ thuật phương tiện đường sắt, Tàu điện-metro, Đầu máy - Toa xe."
752,Kỹ thuật,75201,Kỹ thuật cơ khí và cơ kỹ thuật,7520116-01,"Nhóm chuyên ngành: Máy xây dựng, Cơ giới hóa xây dựng cầu đường, Cơ khí giao thông công chính."
758,Kiến trúc và xây dựng,75802,Xây dựng,7580205-02,"Nhóm chuyên ngành: Đường bộ, Kỹ thuật giao thông đường bộ"
758,Kiến trúc và xây dựng,75802,Xây dựng,7580205-04,"Nhóm chuyên ngành: Đường sắt, Cầu-Đường sắt, Đường sắt đô thị"
758,Kiến trúc và xây dựng,75802,Xây dựng,7580205-05,"Nhóm chuyên ngành: Đường ô tô và Sân bay, Cầu - Đường ô tô và Sân bay"
758,Kiến trúc và xây dựng,75802,Xây dựng,7580205-08,"Nhóm chuyên ngành: Địa kỹ thuật, Kỹ thuật GIS và trắc địa công trình"
758,Kiến trúc và xây dựng,75801,Kiến trúc,KTA10,Nhóm ngành 10
758,Kiến trúc và xây dựng,75801,Kiến trúc,KTA11,Nhóm ngành 11
758,Kiến trúc và xây dựng,75801,Kiến trúc,KTA01,Nhóm ngành 1:
758,Kiến trúc và xây dựng,75801,Kiến trúc,KTA01,Nhóm ngành 1: Kiến trúc
758,Kiến trúc và xây dựng,75801,Kiến trúc,KTA02,Nhóm ngành 2:
758,Kiến trúc và xây dựng,75801,Kiến trúc,KTA03,Nhóm ngành 3:
758,Kiến trúc và xây dựng,75801,Kiến trúc,KTA04,Nhóm ngành 4:
734,Kinh doanh và quản lý,73403,Kế toán - Kiểm toán,7340301,Nhóm ngành Kinh tế - Kinh doanh (Chương trình đại trà) - Kế toán
734,Kinh doanh và quản lý,73402,Tài chính - Ngân hàng - Bảo hiểm,7340201,Nhóm ngành Kinh tế - Kinh doanh (Chương trình đại trà) - Tài chính - Ngân hàng
731,Khoa học xã hội và hành vi,73101,Kinh tế học,7310106,Nhóm ngành Kinh tế - Kinh doanh (Chương trình đại trà) -Kinh tế quốc tế
734,Kinh doanh và quản lý,73401,Kinh doanh,7340101,Nhóm ngành Kinh tế - Kinh doanh (Chương trình đại trà) -Quản trị kinh doanh
731,Khoa học xã hội và hành vi,73101,Kinh tế học,TC1,"Nhóm ngành Kinh tế, Kinh tế quốc tế"
731,Khoa học xã hội và hành vi,73101,Kinh tế học,TC2,"Nhóm ngành Kinh tế, Kinh tế quốc tế"
731,Khoa học xã hội và hành vi,73101,Kinh tế học,TC1-1,"Nhóm ngành Kinh tế, Kinh tế quốc tế"
731,Khoa học xã hội và hành vi,73101,Kinh tế học,NTH01-02,"Nhóm ngành Kinh tế, Kinh tế quốc tế"
731,Khoa học xã hội và hành vi,73101,Kinh tế học,7310106,"Nhóm ngành Kinh tế, Kinh tế quốc tế"
731,Khoa học xã hội và hành vi,73101,Kinh tế học,TC2-1,"Nhóm ngành Kinh tế, Kinh tế quốc tế"
731,Khoa học xã hội và hành vi,73101,Kinh tế học,NTH01,"Nhóm ngành Kinh tế, Kinh tế quốc tế"
748,Máy tính và công nghệ thông tin,74802,Công nghệ thông tin,7480200,"Nhóm ngành Kỹ thuật, Hậu cần CAND"
734,Kinh doanh và quản lý,73401,Kinh doanh,TC4,Nhóm ngành Quản trị kinh doanh; Kinh doanh quốc tế; Quản trị khách sạn; Marketing
734,Kinh doanh và quản lý,73401,Kinh doanh,TC3,Nhóm ngành Quản trị kinh doanh; Kinh doanh quốc tế; Quản trị khách sạn; Marketing
734,Kinh doanh và quản lý,73401,Kinh doanh,NTH08,Nhóm ngành Quản trị kinh doanh; Kinh doanh quốc tế; Quản trị khách sạn; Marketing
734,Kinh doanh và quản lý,73401,Kinh doanh,NTH02,Nhóm ngành Quản trị kinh doanh; Kinh doanh quốc tế; Quản trị khách sạn; Marketing
748,Máy tính và công nghệ thông tin,74802,Công nghệ thông tin,7480201_NN,Nhóm ngành máy tính và Công nghệ thông tin
748,Máy tính và công nghệ thông tin,74802,Công nghệ thông tin,7480201,Nhóm ngành máy tính và Công nghệ thông tin
731,Khoa học xã hội và hành vi,73102,Khoa học chính trị,7310200,Nhóm ngành xây dựng lực lượng CAND
752,Kỹ thuật,75201,Kỹ thuật cơ khí và cơ kỹ thuật,GSA-01,"Nhóm ngành: Kỹ thuật cơ khí động lực, Kỹ thuật Cơ điện tử"
752,Kỹ thuật,75201,Kỹ thuật cơ khí và cơ kỹ thuật,7520114,"Nhóm ngành: Kỹ thuật cơ khí động lực, Kỹ thuật Cơ điện tử"
731,Khoa học xã hội và hành vi,73106,Khu vực học,HQT01-03,Nhật Bản học
731,Khoa học xã hội và hành vi,73106,Khu vực học,QHX12,Nhật Bản học
731,Khoa học xã hội và hành vi,73106,Khu vực học,7310613_BT,Nhật Bản học
731,Khoa học xã hội và hành vi,73106,Khu vực học,7310613_CLC,Nhật Bản học
731,Khoa học xã hội và hành vi,73106,Khu vực học,HQT08-03,Nhật Bản học
731,Khoa học xã hội và hành vi,73106,Khu vực học,7310613,Nhật Bản học
762,"Nông, lâm nghiệp và thủy sản",76203,Thủy sản,HVN24,Nuôi trồng thuỷ sản
762,"Nông, lâm nghiệp và thủy sản",76203,Thủy sản,7620301,Nuôi trồng thuỷ sản
762,"Nông, lâm nghiệp và thủy sản",76203,Thủy sản,7620301T,Nuôi trồng thuỷ sản
762,"Nông, lâm nghiệp và thủy sản",76203,Thủy sản,7620301MP,Nuôi trồng thuỷ sản
762,"Nông, lâm nghiệp và thủy sản",76203,Thủy sản,7620301H,Nuôi trồng thuỷ sản
762,"Nông, lâm nghiệp và thủy sản",76203,Thủy sản,7620301N,Nuôi trồng thuỷ sản
762,"Nông, lâm nghiệp và thủy sản",76201,Nông nghiệp,7620109G,Nông học
762,"Nông, lâm nghiệp và thủy sản",76201,Nông nghiệp,7620109N,Nông học
762,"Nông, lâm nghiệp và thủy sản",76201,Nông nghiệp,7620109H,Nông học
762,"Nông, lâm nghiệp và thủy sản",76201,Nông nghiệp,7620109,Nông học
762,"Nông, lâm nghiệp và thủy sản",76201,Nông nghiệp,7620122,Nông nghiệp
762,"Nông, lâm nghiệp và thủy sản",76201,Nông nghiệp,VJU1,Nông nghiệp
762,"Nông, lâm nghiệp và thủy sản",76201,Nông nghiệp,7620101P,Nông nghiệp
762,"Nông, lâm nghiệp và thủy sản",76201,Nông nghiệp,HVN02,Nông nghiệp
762,"Nông, lâm nghiệp và thủy sản",76201,Nông nghiệp,7620101,Nông nghiệp
762,"Nông, lâm nghiệp và thủy sản",76201,Nông nghiệp,7620118,Nông nghiệp
762,"Nông, lâm nghiệp và thủy sản",76201,Nông nghiệp,7620118,Nông nghiệp công nghệ cao
762,"Nông, lâm nghiệp và thủy sản",76201,Nông nghiệp,HVN18,Nông nghiệp công nghệ cao
762,"Nông, lâm nghiệp và thủy sản",76201,Nông nghiệp,7620101,Nông nghiệp công nghệ cao
752,Kỹ thuật,75202,"Kỹ thuật điện, điện tử và viễn thông",7520201,Năng lượng
751,Công nghệ kỹ thuật,75102,Công nghệ kỹ thuật cơ khí,7510208D,Năng lượng tái tạo
785,Môi trường và bảo vệ môi trường,78501,Quản lý tài nguyên và môi trường,EE-E18y,Năng lượng tái tạo
751,Công nghệ kỹ thuật,75190,Công nghệ kỹ thuật - Khác,75190071,Năng lượng tái tạo
752,Kỹ thuật,75202,"Kỹ thuật điện, điện tử và viễn thông",EE-E18,Năng lượng tái tạo
751,Công nghệ kỹ thuật,75190,Công nghệ kỹ thuật - Khác,7519007,Năng lượng tái tạo
744,Khoa học tự nhiên,74403,Khoa học môi trường,7440301,Nước – Môi trường – Hải dương học
