university_code,university_name,major_code,major_name,subject_group,point,note,year
UTC,Đại Học Giao Thông Vận Tải (Cơ sở Phía Bắc),GHA-23,Công nghệ thông tin,"A00, A01, D07",19.65,7.4,2018
PTIT,Học Viện Công Nghệ Bưu Chính Viễn Thông (phía Nam),7520207,Kỹ thuật điện tử - viễn thông,"A00, A01",17,(Cơ sở đào tạo phía Nam) TTNV <= 7,2018
PTIT,Học Viện Công Nghệ Bưu Chính Viễn Thông (phía Nam),7329001,Công nghệ đa phương tiện,"A00, A01, D01",19.25,(Cơ sở đào tạo phía Nam) TTNV <= 8,2018
PTIT,Học Viện Công Nghệ Bưu Chính Viễn Thông (phía Nam),7480201,Công nghệ thông tin,"A00, A01",20.25,(Cơ sở đào tạo phía Nam) TTNV <= 8,2018
PTIT,Học Viện Công Nghệ Bưu Chính Viễn Thông (phía Nam),7340101,Quản trị kinh doanh,"A00, A01, D01",18.2,(Cơ sở đào tạo phía Nam) TTNV <= 9,2018
PTIT,Học Viện Công Nghệ Bưu Chính Viễn Thông (phía Nam),7340301,Kế toán,"A00, A01, D01",17,(Cơ sở đào tạo phía Nam)\xa0 TTNV <= 12,2018
PTIT,Học Viện Công Nghệ Bưu Chính Viễn Thông (phía Nam),7340115,Marketing,"A00, A01, D01",19.3,(Cơ sở đào tạo phía Nam)\xa0 TTNV <= 7,2018
PTIT,Học Viện Công Nghệ Bưu Chính Viễn Thông (phía Nam),7480202,An toàn thông tin,"A00, A01",19,(Cơ sở đào tạo phía Nam)\xa0TTNV <= 7,2018
PTIT,Học Viện Công Nghệ Bưu Chính Viễn Thông (phía Nam),7510301,"Công nghệ kỹ thuật điện, điện tử","A00, A01",16.5,(Cơ sở đào tạo phía Nam)TTNV <= 10,2018
PTIT,Học Viện Công Nghệ Bưu Chính Viễn Thông (Phía Bắc),7340115,Marketing,"A00, A01, D01",20.3,(Cơ sở phía Bắc)  TTNV = 1,2018
PTIT,Học Viện Công Nghệ Bưu Chính Viễn Thông (Phía Bắc),7340301,Kế toán,"A00, A01, D01",19.65,(Cơ sở phía Bắc) TTNV <= 12,2018
PTIT,Học Viện Công Nghệ Bưu Chính Viễn Thông (Phía Bắc),7340101,Quản trị kinh doanh,"A00, A01, D01",19.65,(Cơ sở phía Bắc) TTNV <= 2,2018
PTIT,Học Viện Công Nghệ Bưu Chính Viễn Thông (Phía Bắc),7480202,An toàn thông tin,"A00, A01",20.8,(Cơ sở phía Bắc) TTNV <= 2,2018
PTIT,Học Viện Công Nghệ Bưu Chính Viễn Thông (Phía Bắc),7520207,Kỹ thuật điện tử - viễn thông,"A00, A01",19.1,(Cơ sở phía Bắc) TTNV <= 3,2018
PTIT,Học Viện Công Nghệ Bưu Chính Viễn Thông (Phía Bắc),7320104,Truyền thông đa phương tiện,"A00, A01, D01",20.9,(Cơ sở phía Bắc) TTNV = 1,2018
PTIT,Học Viện Công Nghệ Bưu Chính Viễn Thông (Phía Bắc),7329001,Công nghệ đa phương tiện,"A00, A01, D01",20.75,(Cơ sở phía Bắc) TTNV = 1,2018
PTIT,Học Viện Công Nghệ Bưu Chính Viễn Thông (Phía Bắc),7340122,Thương mại điện tử,"A00, A01, D01",20.05,(Cơ sở phía Bắc) TTNV = 1,2018
PTIT,Học Viện Công Nghệ Bưu Chính Viễn Thông (Phía Bắc),7480201,Công nghệ thông tin,"A00, A01",22,(Cơ sở phía Bắc) TTNV = 1,2018
PTIT,Học Viện Công Nghệ Bưu Chính Viễn Thông (Phía Bắc),7510301,"Công nghệ kỹ thuật điện, điện tử","A00, A01",19.05,(Cơ sở phía Bắc) TTNV = 1,2018
HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,7220201,Ngôn ngữ Anh,"A01, D01, D14, D15",28.75,(Điểm Tiếng Anh nhân hệ số 2),2018
HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,7310206,Quan hệ quốc tế,"A01, D01, D07, D14",27.75,(Điểm Tiếng Anh nhân hệ số 2),2018
HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,7340101,Quản trị kinh doanh,"A01, D01, D07, D11",26.25,(Điểm Tiếng Anh nhân hệ số 2),2018
HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,7340120,Kinh doanh quốc tế,"A01, D01, D07, D11",27.75,(Điểm Tiếng Anh nhân hệ số 2),2018
UTC2,Đại Học Giao Thông Vận Tải (Cơ sở Phía Nam),GSA-13,Khai thác vận tải,"A00, A01, D01, D07",19.15,(gồm các chuyên ngành: Quy hoạch và quản lý GTVT đô thị; LogisticsTiêu chí phụ Toán 6.8 Thứ tự nguyện vọng <=3,2018
UTC,Đại Học Giao Thông Vận Tải (Cơ sở Phía Bắc),GHA-12,Kỹ thuật xây dựng,"A00, A01, D07",14.05,(gồm các chuyên ngành: Xây dựng dân dụng và công nghiệp; Kết cấu xây dựng; Kỹ thuật hạ tầng đô thị; Vật liệu và công nghệ xây dựngTiêu chí phụ Toán 5.8 Thứ tự nguyện vọng <=1,2018
TDTU,Đại Học Tôn Đức Thắng,K7310630Q,Quản lý du lịch và giải trí,"A01, D01, C00, C01",0,(song bằng 2+2) - Chương trình liên kết Đại học khoa học-công nghệ quốc gia Penghu-Đài Loan,2018
TDTU,Đại Học Tôn Đức Thắng,K7340101,Quản trị kinh doanh,"A00, A01, D01",0,(song bằng 2+2) - Chương trình liên kết Đại học kinh tế Praha-Cộng hòa Séc; Đại học Saimaa-Phần Lan,2018
TDTU,Đại Học Tôn Đức Thắng,K7340201,Tài chính,"A00, A01, D01, D07",0,(song bằng 2+2) -Chương trình liên kết Đại học Fengchia-Đài Loan,2018
TDTU,Đại Học Tôn Đức Thắng,K7340301,Kế toán,"A00, A01, D01, C01",0,"(song bằng 3+1) - Chương trình liên kết Đại học West of England, Bristol-Vương quốc Anh",2018
TLU,Đại Học Thăng Long,7460112,Toán ứng dụng,"A00, A01",15,"(Toán là môn chính, hệ số 2)",2018
TLU,Đại Học Thăng Long,7480101,Kỹ thuật xây dựng,"A00, A01",15,"(Toán là môn chính, hệ số 2)",2018
TLU,Đại Học Thăng Long,7480102,Mạng máy tính và Truyền thông dữ liệu,"A00, A01",15,"(Toán là môn chính, hệ số 2)",2018
TLU,Đại Học Thăng Long,7480104,Hệ thống thông tin,"A00, A01",15,"(Toán là môn chính, hệ số 2)",2018
NUTE,Đại Học Sư Phạm Kỹ Thuật Nam Định,7340101,Quản trị kinh doanh,"A00, A01, D01, D03",17,"+ Từ 13,0 điểm trở lên: đối với Đại học khối kỹ thuật, kinh tế.",2018
NUTE,Đại Học Sư Phạm Kỹ Thuật Nam Định,7340301,Kế toán,"A00, A01, D01, D03",17,"+ Từ 13,0 điểm trở lên: đối với Đại học khối kỹ thuật, kinh tế.",2018
NUTE,Đại Học Sư Phạm Kỹ Thuật Nam Định,7480101,Kỹ thuật xây dựng,"A00, A01, D01, D07",17,"+ Từ 13,0 điểm trở lên: đối với Đại học khối kỹ thuật, kinh tế.",2018
NUTE,Đại Học Sư Phạm Kỹ Thuật Nam Định,7480201,Công nghệ thông tin,"A00, A01, D01, D07",17,"+ Từ 13,0 điểm trở lên: đối với Đại học khối kỹ thuật, kinh tế.",2018
NUTE,Đại Học Sư Phạm Kỹ Thuật Nam Định,7510201,Công nghệ kỹ thuật cơ khí,"A00, B00, A01, D07",17,"+ Từ 13,0 điểm trở lên: đối với Đại học khối kỹ thuật, kinh tế.",2018
NUTE,Đại Học Sư Phạm Kỹ Thuật Nam Định,7510202,Công nghệ chế tạo máy,"A00, B00, A01, D07",17,"+ Từ 13,0 điểm trở lên: đối với Đại học khối kỹ thuật, kinh tế.",2018
NUTE,Đại Học Sư Phạm Kỹ Thuật Nam Định,7510205,Công nghệ kỹ thuật ô tô,"A00, B00, A01, D07",17,"+ Từ 13,0 điểm trở lên: đối với Đại học khối kỹ thuật, kinh tế.",2018
NUTE,Đại Học Sư Phạm Kỹ Thuật Nam Định,7510301,"Công nghệ kỹ thuật điện, điện tử","A00, B00, A01, D07",17,"+ Từ 13,0 điểm trở lên: đối với Đại học khối kỹ thuật, kinh tế.",2018
NUTE,Đại Học Sư Phạm Kỹ Thuật Nam Định,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,"A00, B00, A01, D07",17,"+ Từ 13,0 điểm trở lên: đối với Đại học khối kỹ thuật, kinh tế.",2018
HAUI,Đại Học Công Nghiệp Hà Nội,7340101,Quản trị kinh doanh,"A00, A01, D01",18.4,<=NV2,2018
HAUI,Đại Học Công Nghiệp Hà Nội,7340302,Khoa học máy tính,"A00, A01, D01",17.05,<=NV2,2018
HAUI,Đại Học Công Nghiệp Hà Nội,7340404,Quản trị nhân lực,"A00, A01, D01",18.8,<=NV2,2018
HAUI,Đại Học Công Nghiệp Hà Nội,7540101,Công nghệ thực phẩm,"A00, B00, D07",17,<=NV2,2018
HAUI,Đại Học Công Nghiệp Hà Nội,7810103,Quản trị dịch vụ du lịch và lữ hành,"A00, A01, D01",18.5,<=NV2,2018
HAUI,Đại Học Công Nghiệp Hà Nội,7340201,Tài chính - Ngân hàng,"A00, A01, D01",18.25,<=NV3,2018
HAUI,Đại Học Công Nghiệp Hà Nội,7340301,Kế toán,"A00, A01, D01",18.2,<=NV3,2018
HAUI,Đại Học Công Nghiệp Hà Nội,7480103,Kỹ thuật phần mềm,"A00, A01",18.95,<=NV3,2018
HAUI,Đại Học Công Nghiệp Hà Nội,7480108,Công nghệ kỹ thuật máy tính,"A00, A01",18.3,<=NV3,2018
HAUI,Đại Học Công Nghiệp Hà Nội,7510201,Công nghệ kỹ thuật cơ khí,"A00, A01",18.85,<=NV3,2018
HAUI,Đại Học Công Nghiệp Hà Nội,7510401,Công nghệ kỹ thuật hoá học,"A00, B00, D07",16.1,<=NV3,2018
HAUI,Đại Học Công Nghiệp Hà Nội,7480104,Hệ thống thông tin,"A00, A01",18,<=NV4,2018
HAUI,Đại Học Công Nghiệp Hà Nội,7480201,Công nghệ thông tin,"A00, A01",20.4,<=NV4,2018
HAUI,Đại Học Công Nghiệp Hà Nội,7510203,Công nghệ kỹ thuật cơ điện tử,"A00, A01",20.15,<=NV4,2018
HAUI,Đại Học Công Nghiệp Hà Nội,7340115,Marketing,"A00, A01, D01",19.85,<=NV5,2018
HAUI,Đại Học Công Nghiệp Hà Nội,7480101,Kỹ thuật xây dựng,"A00, A01",18.75,<=NV5,2018
NTU,Đại Học Nha Trang,7480201,Công nghệ thông tin,"A00, A01, D01, D07",15.5,2 chuyên ngành: Công nghệ thông tin; Truyền thông và Mạng máy tính,2018
NTU,Đại Học Nha Trang,7540101,Công nghệ thực phẩm,"A00, B00, A01, D07",15,2 chuyên ngành: Công nghệ thực phẩm; Đảm bảo chất lượng và an toàn thực phẩm,2018
NTU,Đại Học Nha Trang,7340301,Kế toán,"A00, A01, D01, D07",16,2 chuyên ngành: Kế toán; Kiểm toán,2018
NTU,Đại Học Nha Trang,7580201,Kỹ thuật xây dựng,"A00, A01, D07, C01",14.5,2 chuyên ngành: Kỹ thuật xây dựng; Kỹ thuật xây dựng công trình giao thông,2018
NTU,Đại Học Nha Trang,7620301,Nuôi trồng thuỷ sản,"B00, A01, D01, D96",14,2 chuyên ngành: Nuôi trồng thủy sản; Bệnh học thủy sản,2018
NTU,Đại Học Nha Trang,7810103,Quản trị dịch vụ du lịch và lữ hành,"A00, A01, D01, D07",18,2 chuyên ngành: Quản trị khách sạn; Quản trị dịch vụ du lịch và lữ hành,2018
NTU,Đại Học Nha Trang,7220201,Ngôn ngữ Anh,"A01, D01, D14, D15",17.5,3 chuyên ngành: Biên - phiên dịch; Tiếng Anh du lịch; Phương pháp giảng dạy Tiếng Anh,2018
NTU,Đại Học Nha Trang,7520115,Công nghệ Kỹ thuật Nhiệt (Cơ điện lạnh),"A00, A01, D07, C01",14,"3 chuyên ngành: Kỹ thuật điện lạnh; Máy lạnh, điều hòa không khí và thông gió; Máy lạnh và thiết bị thực phẩm",2018
HPMU,Đại Học Y Dược Hải Phòng,7720101A,Y khoa,A00,0,A,2018
TDTU,Đại Học Tôn Đức Thắng,7420201,Công nghệ sinh học,"A00, B00, D08",19,A00: Hóa,2018
TDTU,Đại Học Tôn Đức Thắng,7580105,Quy hoạch vùng và đô thị,"A00, A01, V00, V01",17,"A00; A01: Vật lý; V00; V01: Vẽ HHMT; Vẽ HHMT ≥ 5,00",2018
TDTU,Đại Học Tôn Đức Thắng,7340120,Kinh doanh quốc tế,"A00, A01, D01, C01",21.6,"A01, D01: Tiếng Anh; A00, C01: Toán",2018
NEU,Đại Học Kinh Tế Quốc Dân,EP02,Định phí Bảo hiểm & Quản trị rủi ro,"A00, A01, D01, D07",21.5,Actuaryhọc bằng tiếng Anh,2018
HPMU,Đại Học Y Dược Hải Phòng,7720201A,Dược học,A00,21.6,"ADS>=18, Tiêu chí phụ: TO+HO+LI; HO; TO; LI: 21.3500; 6.7500; 6.6000; 8.0000 99",2018
HPMU,Đại Học Y Dược Hải Phòng,7720110B,Y học dự phòng,B08,0,B8,2018
HPMU,Đại Học Y Dược Hải Phòng,7720301B8,Điều dưỡng,B08,0,B8,2018
VGU,Đại Học Việt Đức,7340101,Quản trị kinh doanh,"A00, A01, D01, D03, D05",20.05,BA,2018
NEU,Đại Học Kinh Tế Quốc Dân,EP06,Phân tích kinh doanh,"A00, A01, D01, D07",0,BA,2018
NEU,Đại Học Kinh Tế Quốc Dân,EP01,Khởi nghiệp và phát triển kinh doanh,"A01, D01, D07, D09",28,BBAE - tiếng Anh hệ số 2học bằng tiếng Anh,2018
HPMU,Đại Học Y Dược Hải Phòng,7720110B,Y học dự phòng,B00,18.5,"BDS>=16, Tiêu chí phụ: TO+HO+SI; SI; HO; TO: 18.5000; 6.2500; 6.2500; 6.0000 98",2018
HPMU,Đại Học Y Dược Hải Phòng,7720301B,Điều dưỡng,B00,19.9,"BDS>=16, Tiêu chí phụ: TO+HO+SI; SI; HO; TO: 19.9000; 7.2500; 6.2500; 6.4000 98",2018
HPMU,Đại Học Y Dược Hải Phòng,7720201B,Dược học,A00,21.65,"BDS>=18, Tiêu chí phụ: TO+HO+SI; SI; HO; TO: 21.1500; 7.2500; 6.5000; 7.4000 95",2018
HPMU,Đại Học Y Dược Hải Phòng,7720101B,Y khoa,B00,22,"BDS>=18, Tiêu chí phụ: TO+HO+SI; SI; HO; TO: 21.5000; 7.5000; 7.0000; 7.0000 99",2018
NEU,Đại Học Kinh Tế Quốc Dân,EP10,Đầu tư tài chính,"A01, D01, D07, D10",0,BFI - tiếng Anh hệ số 2,2018
NEU,Đại Học Kinh Tế Quốc Dân,EP09,Công nghệ tài chính,"A00, B00, A01, D07",0,BFT,2018
HUC,Đại Học Văn Hóa Hà Nội,7229042G,Quản lý văn hoá,N00,23,Biên đạo múa đại chúng,2018
DTHU,Đại Học Đồng Tháp,7220201,Ngôn ngữ Anh,"D01, D14, D15",15.8,Biên phiên dịch; Tiếng Anh kinh doanhTiếng Anh nhân 2,2018
HUC,Đại Học Văn Hóa Hà Nội,7229042D,Quản lý văn hoá,N00,21,Biểu diễn âm nhạc,2018
PDU,Đại Học Phạm Văn Đồng,51140202,Giáo dục Tiểu học,"A00, A01, C00, D78",15,Cao đẳng,2018
PDU,Đại Học Phạm Văn Đồng,51140209,Sư phạm Toán học,"A00, A01, D90",15,Cao đẳng,2018
PDU,Đại Học Phạm Văn Đồng,51140218,Sư phạm Lịch sử,"C00, D78",15,Cao đẳng,2018
PDU,Đại Học Phạm Văn Đồng,51140221,Sư phạm Âm nhạc,N00,15,Cao đẳng,2018
HĐU,Đại Học Hồng Đức,7140213,Sư phạm Sinh học,"B00, D08, D03",17,Cao đẳng,2018
HĐU,Đại Học Hồng Đức,7140213,Sư phạm Hóa học,"A00, B00, D07",17,Cao đẳng,2018
HĐU,Đại Học Hồng Đức,7140217,Sư phạm Ngữ văn,"D01, C00, C04, C03",21,Cao đẳng,2018
HĐU,Đại Học Hồng Đức,7140219,Sư phạm Địa lý,"A00, C00, C04, C20",17,Cao đẳng,2018
HĐU,Đại Học Hồng Đức,5140201,Giáo dục Mầm non,M00,15,Cao đẳngĐiểm chuẩn học bạ lấy 15 điểm và Học lực lớp 12 khá trở lên,2018
HĐU,Đại Học Hồng Đức,5140202,Giáo dục Tiểu học,"A00, D01, C00, M00",15,Cao đẳngĐiểm chuẩn học bạ lấy 15 điểm và Học lực lớp 12 khá trở lên,2018
HĐU,Đại Học Hồng Đức,5140206,Giáo dục Thể chất,T00,15,Cao đẳngĐiểm chuẩn học bạ lấy 15 điểm và Học lực lớp 12 khá trở lên,2018
HĐU,Đại Học Hồng Đức,5140209,Sư phạm Toán học,"A00, A01, D07, A02",15,Cao đẳngĐiểm chuẩn học bạ lấy 15 điểm và Học lực lớp 12 khá trở lên,2018
HĐU,Đại Học Hồng Đức,5140211,Sư phạm Vật lý,"A00, A01, A02, C01",15,Cao đẳngĐiểm chuẩn học bạ lấy 15 điểm và Học lực lớp 12 khá trở lên,2018
HĐU,Đại Học Hồng Đức,5140213,Sư phạm Sinh học,"B00, D08, D03",15,Cao đẳngĐiểm chuẩn học bạ lấy 15 điểm và Học lực lớp 12 khá trở lên,2018
HĐU,Đại Học Hồng Đức,5140213,Sư phạm Hóa học,"A00, B00, D07",15,Cao đẳngĐiểm chuẩn học bạ lấy 15 điểm và Học lực lớp 12 khá trở lên,2018
HĐU,Đại Học Hồng Đức,5140217,Sư phạm Ngữ văn,"D01, C00, C04, C03",15,Cao đẳngĐiểm chuẩn học bạ lấy 15 điểm và Học lực lớp 12 khá trở lên,2018
HĐU,Đại Học Hồng Đức,5140219,Sư phạm Địa lý,"A00, C00, C04, C20",15,Cao đẳngĐiểm chuẩn học bạ lấy 15 điểm và Học lực lớp 12 khá trở lên,2018
HĐU,Đại Học Hồng Đức,5140231,Sư phạm Tiếng Anh,"A01, D01, D96, D90",15,Cao đẳngĐiểm chuẩn học bạ lấy 15 điểm và Học lực lớp 12 khá trở lên,2018
DTHU,Đại Học Đồng Tháp,51140206,Giáo dục Thể chất,"T00, T05, T07, T06",16.66,Cao đẳngNăng khiếu nhân 2 (Điểm chuẩn học bạ lấy 16 điểm),2018
HMU,Đại học Thủ Đô Hà Nội,51140206,Giáo dục Thể chất,T03,27.42,Cao đẳngTTNV ≤1,2018
HMU,Đại học Thủ Đô Hà Nội,SI 140210,Sư phạm Tin học,"A00, A01, D01, D90",20.23,Cao đẳngTTNV ≤2,2018
BLU,Đại Học Bạc Liêu,51220113,Việt Nam học,XDHB,12,Cao đẳngXét học bạ lấy 10 điểm,2018
BLU,Đại Học Bạc Liêu,51480201,Công nghệ thông tin,XDHB,12,Cao đẳngXét học bạ lấy 10 điểm,2018
BLU,Đại Học Bạc Liêu,51620301,Nuôi trồng thuỷ sản,XDHB,12,Cao đẳngXét học bạ lấy 10 điểm,2018
BLU,Đại Học Bạc Liêu,51640201,Dịch vụ thú y,XDHB,12,Cao đẳngXét học bạ lấy 10 điểm,2018
VNUHCM-USSH,USSH - Đại Học Khoa Học Xã Hội và Nhân Văn – Đại Học Quốc Gia TPHCM,7810103 _ CLC,Quản trị dịch vụ du lịch và lữ hành,"D01, C00",0,chất lượng cao,2018
VNU - UL,UL - Đại Học Luật – Đại Học Quốc Gia Hà Nội,7380101 CLC,Luật,"A00, A01, D01, D78",18.25,Chất Lượng cao,2018
VNUHCM - UIT,UIT - Đại Học Công Nghệ Thông Tin – Đại Học Quốc Gia TPHCM,7340122_CLCA,Thương mại điện tử,"A00, A01, D01",0,chất lượng cao,2018
VNUHCM - UIT,UIT - Đại Học Công Nghệ Thông Tin – Đại Học Quốc Gia TPHCM,7480101_CLCA,Kỹ thuật xây dựng,"A00, A01, D01",20.25,chất lượng cao,2018
VNUHCM - UIT,UIT - Đại Học Công Nghệ Thông Tin – Đại Học Quốc Gia TPHCM,7480102_CLCA,Mạng máy tính và Truyền thông dữ liệu,"A00, A01, D01",18.6,chất lượng cao,2018
VNUHCM - UIT,UIT - Đại Học Công Nghệ Thông Tin – Đại Học Quốc Gia TPHCM,7480103_CLCA,Kỹ thuật phần mềm,"A00, A01, D01",21.5,chất lượng cao,2018
VNUHCM - UIT,UIT - Đại Học Công Nghệ Thông Tin – Đại Học Quốc Gia TPHCM,7480104_CLCA,Hệ thống thông tin,"A00, A01, D01",19,chất lượng cao,2018
VNUHCM - UIT,UIT - Đại Học Công Nghệ Thông Tin – Đại Học Quốc Gia TPHCM,7480106_CLCA,Kỹ thuật máy tính,"A00, A01, D01",18.4,chất lượng cao,2018
VNUHCM - UIT,UIT - Đại Học Công Nghệ Thông Tin – Đại Học Quốc Gia TPHCM,7480202_CLCA,An toàn thông tin,"A00, A01, D01",20.1,chất lượng cao,2018
VNUHCM - UEL,UEL - Đại học Kinh Tế – Luật – Đại Học Quốc Gia TPHCM,7340101_407C,Quản trị kinh doanh,"A00, A01, D01",21.4,Chất lượng cao,2018
VNUHCM - UEL,UEL - Đại học Kinh Tế – Luật – Đại Học Quốc Gia TPHCM,7340115_410C,Marketing,"A00, A01, D01",22.3,chất lượng cao,2018
VNUHCM - UEL,UEL - Đại học Kinh Tế – Luật – Đại Học Quốc Gia TPHCM,7340120_408C,Kinh doanh quốc tế,"A00, A01, D01",23,Chất lượng cao,2018
VNUHCM - UEL,UEL - Đại học Kinh Tế – Luật – Đại Học Quốc Gia TPHCM,7340122_411C,Thương mại điện tử,"A00, A01, D01",21.2,Chất lượng cao,2018
VNUHCM - UEL,UEL - Đại học Kinh Tế – Luật – Đại Học Quốc Gia TPHCM,7340201_404C,Tài chính - Ngân hàng,"A00, A01, D01",19.75,Chất lượng cao,2018
VNUHCM - UEL,UEL - Đại học Kinh Tế – Luật – Đại Học Quốc Gia TPHCM,7340301_405C,Kế toán,"A00, A01, D01",20.4,Chất lượng cao,2018
VNUHCM - UEL,UEL - Đại học Kinh Tế – Luật – Đại Học Quốc Gia TPHCM,7340302_409C,Khoa học máy tính,"A00, A01, D01",21,chất lượng cao,2018
VNUHCM - UEL,UEL - Đại học Kinh Tế – Luật – Đại Học Quốc Gia TPHCM,7340405_406C,Hệ thống thông tin quản lý,"A00, A01, D01",20.15,chất lượng cao,2018
VNU - UEB,UEB - Đại Học Kinh Tế – Đại Học Quốc Gia Hà Nội,QHE40,Quản trị kinh doanh,"A01, D01, D09, D10",26.55,Chất lượng cao,2018
VNU - UEB,UEB - Đại Học Kinh Tế – Đại Học Quốc Gia Hà Nội,QHE41,Tài chính - Ngân hàng,"A01, D01, D09, D10",25.58,Chất lượng cao,2018
VNU - UEB,UEB - Đại Học Kinh Tế – Đại Học Quốc Gia Hà Nội,QHE42,Kế toán,"A01, D01, D09, D10",25.45,Chất lượng cao,2018
VNU - UEB,UEB - Đại Học Kinh Tế – Đại Học Quốc Gia Hà Nội,QHE44,Kinh tế,"A01, D01, D09, D10",22.35,chất lượng cao,2018
HCE-HU,HU - Đại Học Kinh Tế – Đại Học Huế,7349001,Tài chính - Ngân hàng,"A00, A01, D01, C15",13,Chất lượng cao,2018
HCE-HU,HU - Đại Học Kinh Tế – Đại Học Huế,7349002,Quản trị kinh doanh,"A00, A01, D01, C15",13,Chất lượng cao,2018
UED,Đại Học Sư Phạm – Đại Học Đà Nẵng,7850101CLC,Quản lý tài nguyên và môi trường,"A00, B00, D08",21.05,Chất lượng cao,2018
HĐU,Đại Học Hồng Đức,7140209,Sư phạm Toán học,"A00, A01, D07, A02",24,Chất lượng cao,2018
HĐU,Đại Học Hồng Đức,7140211,Sư phạm Vật lý,"A00, A01, A02, C01",24,Chất lượng cao,2018
HĐU,Đại Học Hồng Đức,7140217,Sư phạm Ngữ văn,"D01, C00, C04, C03",24,Chất lượng cao,2018
HĐU,Đại Học Hồng Đức,7140218,Sư phạm Lịch sử,"C00, D14, C03",24,Chất lượng cao,2018
VMU,Đại Học Hàng Hải,7480201H114,Công nghệ thông tin,"A00, A01, D01, C01",14,Chất lượng cao,2018
VMU,Đại Học Hàng Hải,7520216H105,Điện tự động công nghiệp,"A00, A01, D01, C01",14,Chất lượng cao,2018
HANU,Đại Học Hà Nội,7220204 CLC,Ngôn ngữ Trung Quốc,"D01, D04",0,Chất lượng cao,2018
HANU,Đại Học Hà Nội,7220208 CLC,Ngôn ngữ Italia,D01,0,Chất lượng cao,2018
HANU,Đại Học Hà Nội,7220210 CLC,Ngôn ngữ Hàn Quốc,D01,0,Chất lượng cao,2018
EPU,Đại Học Điện Lực,7340101 CLC,Quản trị kinh doanh,"A00, A01, D01, D07",15,Chất lượng cao,2018
EPU,Đại Học Điện Lực,7340201 CLC,Tài chính - Ngân hàng,"A00, A01, D01, D07",15,Chất lượng cao,2018
EPU,Đại Học Điện Lực,7340301 CLC,Kế toán,"A00, A01, D01, D07",15,Chất lượng cao,2018
EPU,Đại Học Điện Lực,7510303_CLC,Công nghệ kỹ thuật điều khiển và tự động hóa,"A00, A01, D07",15,chất lượng cao,2018
EPU,Đại Học Điện Lực,7510601 CLC,Quản lý công nghiệp,"A00, A01, D01, D07",15,chất lượng cao,2018
VNUA,Học Viện Nông Nghiệp Việt Nam,7420201E,Công nghệ sinh học,"A00, B00, D08",15.5,chất lượng cao (dạy bằng tiếng Anh),2018
EPU,Đại Học Điện Lực,7510102,"Công nghệ kỹ thuật điện, điện tử","A00, A01, D07",14,chất luợng cao (Gồm 2 chuyên ngành: Hệ thống điện chất lượng cao; Điện công nghiệp vả dân dụng chất lượng cao),2018
EPU,Đại Học Điện Lực,7510301_CLC,"Công nghệ kỹ thuật điện, điện tử","A00, A01, D07",15,chất luợng cao (Gồm 2 chuyên ngành: Hệ thống điện chất lượng cao; Điện công nghiệp vả dân dụng chất lượng cao),2018
VNUHCM - UEL,UEL - Đại học Kinh Tế – Luật – Đại Học Quốc Gia TPHCM,7340101_407CA,Quản trị kinh doanh,"A00, A01, D01",20.25,chất lượng cao bằng tiếng Anh,2018
VNUHCM - UEL,UEL - Đại học Kinh Tế – Luật – Đại Học Quốc Gia TPHCM,7340120_408CA,Kinh doanh quốc tế,"A00, A01, D01",22,chất lượng cao bằng tiếng Anh,2018
VNUHCM - UEL,UEL - Đại học Kinh Tế – Luật – Đại Học Quốc Gia TPHCM,7340201_404CA,Tài chính - Ngân hàng,"A00, A01, D01",18.75,chất lượng cao bằng tiếng Anh,2018
VNUHCM - UEL,UEL - Đại học Kinh Tế – Luật – Đại Học Quốc Gia TPHCM,7340301_405CA,Kế toán,"A00, A01, D01",19.25,chất lượng cao bằng tiếng Anh,2018
VNUHCM - UIT,UIT - Đại Học Công Nghệ Thông Tin – Đại Học Quốc Gia TPHCM,7480201_CLCN,Công nghệ thông tin,"A00, A01, D01",19,chất lượng cao định hướng Nhật Bản,2018
TDTU,Đại Học Tôn Đức Thắng,FA7220201,Ngôn ngữ Anh,"D01, D11",0,Chất lượng cao giảng dạy 100% tiếng Anh,2018
TDTU,Đại Học Tôn Đức Thắng,FA7340115,Marketing,"A00, A01, D01",0,Chất lượng cao giảng dạy 100% tiếng Anh,2018
TDTU,Đại Học Tôn Đức Thắng,FA7420201,Công nghệ sinh học,"A00, B00, D08",0,Chất lượng cao giảng dạy 100% tiếng Anh,2018
TDTU,Đại Học Tôn Đức Thắng,FA7480101,Kỹ thuật xây dựng,"A00, A01, D01",0,Chất lượng cao giảng dạy 100% tiếng Anh,2018
TDTU,Đại Học Tôn Đức Thắng,FA7480103,Kỹ thuật phần mềm,"A00, A01, D01",0,Chất lượng cao giảng dạy 100% tiếng Anh,2018
TDTU,Đại Học Tôn Đức Thắng,FA7520216,Kỹ thuật điều khiển và tự động hoá,"A00, A01, D01",0,Chất lượng cao giảng dạy 100% tiếng Anh,2018
