university_code,university_name,major_code,major_name,subject_group,point,note,year
HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,7380107,Luật,DGNLHCM,550,Đánh giá năng lực Đại học Quốc gia TPHCM,2023
HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,7380101,Luật,DGNLHCM,550,Đánh giá năng lực Đại học Quốc gia TPHCM,2023
HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,7340101,Quản trị kinh doanh,DGNLHCM,550,Đánh giá năng lực Đại học Quốc gia TPHCM,2023
HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,7340120,Kinh doanh quốc tế,DGNLHCM,550,Đánh giá năng lực Đại học Quốc gia TPHCM,2023
HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,7810103,Quản trị dịch vụ du lịch và lữ hành,DGNLHCM,550,Đánh giá năng lực Đại học Quốc gia TPHCM,2023
HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,7810201,Quản trị khách sạn,DGNLHCM,550,Đánh giá năng lực Đại học Quốc gia TPHCM,2023
HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,7310206,Quan hệ quốc tế,DGNLHCM,550,Đánh giá năng lực Đại học Quốc gia TPHCM,2023
HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,7320108,Quan hệ công chúng,DGNLHCM,550,Đánh giá năng lực Đại học Quốc gia TPHCM,2023
HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,7340201,Tài chính - Ngân hàng,DGNLHCM,550,Đánh giá năng lực Đại học Quốc gia TPHCM,2023
HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,7340301,Kế toán,DGNLHCM,550,Đánh giá năng lực Đại học Quốc gia TPHCM,2023
HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,7340302,Kiểm toán,DGNLHCM,550,Đánh giá năng lực Đại học Quốc gia TPHCM,2023
HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,7220201,Ngôn ngữ Anh,"A01, D01, D14, D15",21.5,Tốt nghiệp THPT,2023
HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,7220204,Ngôn ngữ Trung Quốc,"A01, D01, D14, D04",16,Tốt nghiệp THPT,2023
HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,7310608,Đông phương học,"D01, D14, D15, D06",15,Tốt nghiệp THPT,2023
HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,7220210,Ngôn ngữ Hàn Quốc,"D01, D14, D15, D10",15,Tốt nghiệp THPT,2023
HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,7480201,Công nghệ thông tin,"A00, A01, D01, D07",16,Tốt nghiệp THPT,2023
HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,7340122,Thương mại điện tử,"A00, A01, D01, D07",15,Tốt nghiệp THPT,2023
HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,7380107,Luật,"A01, D01, D15, D66",15,Luật Kinh Tế; Tốt nghiệp THPT,2023
HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,7810103,Quản trị dịch vụ du lịch và lữ hành,"A01, D01, D14, D15",20,Tốt nghiệp THPT,2023
HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,7810201,Quản trị khách sạn,"A01, D01, D14, D15",20,Tốt nghiệp THPT,2023
HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,7310206,Quan hệ quốc tế,"A01, D01, D14, D15",20,Tốt nghiệp THPT,2023
HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,7320108,Quan hệ công chúng,"A01, D01, D14, D15",20,Tốt nghiệp THPT,2023
HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,7340101,Quản trị kinh doanh,"A01, D01, D07, D11",20,Tốt nghiệp THPT,2023
HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,7340120,Kinh doanh quốc tế,"A01, D01, D07, D11",20,Tốt nghiệp THPT,2023
HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,7510605,Logistics và Quản lý chuỗi cung ứng,"A01, D01, D07, D11",20,Tốt nghiệp THPT,2023
HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,7340201,Tài chính - Ngân hàng,"A01, D01, D07, D11",15,Tốt nghiệp THPT,2023
HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,7340301,Kế toán,"A01, D01, D07, D11",15,Tốt nghiệp THPT,2023
HUFLIT,Đại Học Ngoại Ngữ – Tin Học TPHCM,7340302,Kiểm toán,"A01, D01, D07, D11",15,Tốt nghiệp THPT,2023
HTU,Đại Học Công Nghiệp Dệt May Hà Nội,7510301,"Công nghệ kỹ thuật điện, điện tử","A00, B00, A01, D01",18,Tốt nghiệp THPT,2023
HTU,Đại Học Công Nghiệp Dệt May Hà Nội,7510201,Công nghệ kỹ thuật cơ khí,"A00, B00, A01, D01",18,Tốt nghiệp THPT,2023
HTU,Đại Học Công Nghiệp Dệt May Hà Nội,7540202,"Công nghệ sợi, dệt","A00, B00, A01, D01",18,Tốt nghiệp THPT,2023
HTU,Đại Học Công Nghiệp Dệt May Hà Nội,7510601,Quản lý công nghiệp,"A00, B00, A01, D01",18,Tốt nghiệp THPT,2023
HTU,Đại Học Công Nghiệp Dệt May Hà Nội,7210404,Thiết kế thời trang,"D01, H00, V00, V01",20,Tốt nghiệp THPT,2023
HTU,Đại Học Công Nghiệp Dệt May Hà Nội,7540209,Công nghệ may,"A00, B00, A01, D01",19,Tốt nghiệp THPT,2023
HTU,Đại Học Công Nghiệp Dệt May Hà Nội,7340115,Marketing,"A00, B00, A01, D01",18,Tốt nghiệp THPT,2023
HTU,Đại Học Công Nghiệp Dệt May Hà Nội,7540209,Công nghệ may,"A00, B00, A01, D01, XDHB",21,Học bạ,2023
HTU,Đại Học Công Nghiệp Dệt May Hà Nội,7540202,"Công nghệ sợi, dệt","A00, B00, A01, D01, XDHB",19,Học bạ,2023
HTU,Đại Học Công Nghiệp Dệt May Hà Nội,7510601,Quản lý công nghiệp,"A00, B00, A01, D01, XDHB",20,Học bạ,2023
HTU,Đại Học Công Nghiệp Dệt May Hà Nội,7340115,Marketing,"A00, B00, A01, D01, XDHB",20,Học bạ,2023
HTU,Đại Học Công Nghiệp Dệt May Hà Nội,7340301,Kế toán,"A00, B00, A01, D01, XDHB",19,Học bạ,2023
HTU,Đại Học Công Nghiệp Dệt May Hà Nội,7510201,Công nghệ kỹ thuật cơ khí,"A00, B00, A01, D01, XDHB",19,Học bạ,2023
HTU,Đại Học Công Nghiệp Dệt May Hà Nội,7510301,"Công nghệ kỹ thuật điện, điện tử","A00, B00, A01, D01, XDHB",19,Học bạ,2023
HTU,Đại Học Công Nghiệp Dệt May Hà Nội,7210404,Thiết kế thời trang,"D01, XDHB",21,Học bạ,2023
