Mã Trường,Tên Trường,Mã Ngành,Tên Ngành,Điểm chuẩn,Ghi chú,Năm,subject_group
CTU,Đại Học Cần Thơ,7620110,Khoa học cây trồng,19.5,Học bạ,2021,A02
CTU,Đại Học Cần Thơ,7420203,Sinh học ứng dụng,19.5,Học bạ,2021,A00
CTU,Đại Học Cần Thơ,7420203,Sinh học ứng dụng,19.5,Học bạ,2021,B00
CTU,Đại Học Cần Thơ,7420203,Sinh học ứng dụng,19.5,Học bạ,2021,A01
CTU,Đại Học Cần Thơ,7420203,Sinh học ứng dụng,19.5,Học bạ,2021,D08
CTU,Đại Học Cần Thơ,7520401,Vật lý kỹ thuật,19.5,Học bạ,2021,A00
CTU,Đại Học Cần Thơ,7520401,Vật lý kỹ thuật,19.5,Học bạ,2021,A01
CTU,Đại Học Cần Thơ,7520401,Vật lý kỹ thuật,19.5,Học bạ,2021,A02
CTU,Đại Học Cần Thơ,7520401,Vật lý kỹ thuật,19.5,Học bạ,2021,C01
CTU,Đại Học Cần Thơ,7620103,Khoa học đất,19.5,Học bạ,2021,A00
CTU,Đại Học Cần Thơ,7620103,Khoa học đất,19.5,Học bạ,2021,B00
CTU,Đại Học Cần Thơ,7620103,Khoa học đất,19.5,Học bạ,2021,D07
CTU,Đại Học Cần Thơ,7620103,Khoa học đất,19.5,Học bạ,2021,D08
CTU,Đại Học Cần Thơ,7420201,Sinh học,19.5,Học bạ,2021,B00
CTU,Đại Học Cần Thơ,7420201,Sinh học,19.5,Học bạ,2021,B03
CTU,Đại Học Cần Thơ,7420201,Sinh học,19.5,Học bạ,2021,B08
CTU,Đại Học Cần Thơ,7420201,Sinh học,19.5,Học bạ,2021,A02
CTU,Đại Học Cần Thơ,7620105,Chăn nuôi,20.0,Học bạ,2021,A00
CTU,Đại Học Cần Thơ,7620105,Chăn nuôi,20.0,Học bạ,2021,B00
CTU,Đại Học Cần Thơ,7620105,Chăn nuôi,20.0,Học bạ,2021,D08
CTU,Đại Học Cần Thơ,7620105,Chăn nuôi,20.0,Học bạ,2021,A02
CTU,Đại Học Cần Thơ,7520309,Kỹ thuật vật liệu,20.75,Học bạ,2021,A00
CTU,Đại Học Cần Thơ,7520309,Kỹ thuật vật liệu,20.75,Học bạ,2021,B00
CTU,Đại Học Cần Thơ,7520309,Kỹ thuật vật liệu,20.75,Học bạ,2021,A01
CTU,Đại Học Cần Thơ,7520309,Kỹ thuật vật liệu,20.75,Học bạ,2021,D07
CTU,Đại Học Cần Thơ,7420201T,Công nghệ sinh học,21.0,Học bạ,2021,A01
CTU,Đại Học Cần Thơ,7420201T,Công nghệ sinh học,21.0,Học bạ,2021,D07
CTU,Đại Học Cần Thơ,7420201T,Công nghệ sinh học,21.0,Học bạ,2021,D08
CTU,Đại Học Cần Thơ,7320201,Thông tin - thư viện,21.5,Học bạ,2021,A01
CTU,Đại Học Cần Thơ,7320201,Thông tin - thư viện,21.5,Học bạ,2021,D01
CTU,Đại Học Cần Thơ,7320201,Thông tin - thư viện,21.5,Học bạ,2021,D03
CTU,Đại Học Cần Thơ,7320201,Thông tin - thư viện,21.5,Học bạ,2021,D29
CTU,Đại Học Cần Thơ,7440112,Hoá học,21.5,Học bạ,2021,A00
CTU,Đại Học Cần Thơ,7440112,Hoá học,21.5,Học bạ,2021,B00
CTU,Đại Học Cần Thơ,7440112,Hoá học,21.5,Học bạ,2021,D07
CTU,Đại Học Cần Thơ,7440112,Hoá học,21.5,Học bạ,2021,C02
CTU,Đại Học Cần Thơ,7620109,Nông học,21.75,Học bạ,2021,B00
CTU,Đại Học Cần Thơ,7620109,Nông học,21.75,Học bạ,2021,D07
CTU,Đại Học Cần Thơ,7620109,Nông học,21.75,Học bạ,2021,D08
CTU,Đại Học Cần Thơ,7580201C,Kỹ thuật xây dựng,22.0,Học bạ,2021,A01
CTU,Đại Học Cần Thơ,7580201C,Kỹ thuật xây dựng,22.0,Học bạ,2021,D01
CTU,Đại Học Cần Thơ,7580201C,Kỹ thuật xây dựng,22.0,Học bạ,2021,D07
CTU,Đại Học Cần Thơ,7460112,Toán ứng dụng,22.0,Học bạ,2021,A00
CTU,Đại Học Cần Thơ,7460112,Toán ứng dụng,22.0,Học bạ,2021,B00
CTU,Đại Học Cần Thơ,7460112,Toán ứng dụng,22.0,Học bạ,2021,A01
CTU,Đại Học Cần Thơ,7620301,Nuôi trồng thuỷ sản,22.5,Học bạ,2021,A00
CTU,Đại Học Cần Thơ,7620301,Nuôi trồng thuỷ sản,22.5,Học bạ,2021,B00
CTU,Đại Học Cần Thơ,7620301,Nuôi trồng thuỷ sản,22.5,Học bạ,2021,D07
CTU,Đại Học Cần Thơ,7620301,Nuôi trồng thuỷ sản,22.5,Học bạ,2021,D08
CTU,Đại Học Cần Thơ,7850101,Quản lý tài nguyên và môi trường,23.0,Học bạ,2021,A00
CTU,Đại Học Cần Thơ,7850101,Quản lý tài nguyên và môi trường,23.0,Học bạ,2021,B00
CTU,Đại Học Cần Thơ,7850101,Quản lý tài nguyên và môi trường,23.0,Học bạ,2021,A01
CTU,Đại Học Cần Thơ,7850101,Quản lý tài nguyên và môi trường,23.0,Học bạ,2021,D07
CTU,Đại Học Cần Thơ,7620112,Bảo vệ thực vật,23.0,Học bạ,2021,B00
CTU,Đại Học Cần Thơ,7620112,Bảo vệ thực vật,23.0,Học bạ,2021,D07
CTU,Đại Học Cần Thơ,7620112,Bảo vệ thực vật,23.0,Học bạ,2021,D08
CTU,Đại Học Cần Thơ,7520207,Kỹ thuật điện tử - viễn thông,23.5,Học bạ,2021,A00
CTU,Đại Học Cần Thơ,7520207,Kỹ thuật điện tử - viễn thông,23.5,Học bạ,2021,A01
CTU,Đại Học Cần Thơ,7140210,Sư phạm Tin học,24.0,Học bạ,2021,A00
CTU,Đại Học Cần Thơ,7140210,Sư phạm Tin học,24.0,Học bạ,2021,A01
CTU,Đại Học Cần Thơ,7140210,Sư phạm Tin học,24.0,Học bạ,2021,D01
CTU,Đại Học Cần Thơ,7140210,Sư phạm Tin học,24.0,Học bạ,2021,D07
CTU,Đại Học Cần Thơ,7220203,Ngôn ngữ Pháp,24.0,Học bạ,2021,D01
CTU,Đại Học Cần Thơ,7220203,Ngôn ngữ Pháp,24.0,Học bạ,2021,D14
CTU,Đại Học Cần Thơ,7220203,Ngôn ngữ Pháp,24.0,Học bạ,2021,D03
CTU,Đại Học Cần Thơ,7220203,Ngôn ngữ Pháp,24.0,Học bạ,2021,D64
CTU,Đại Học Cần Thơ,7229001,Triết học,24.0,Học bạ,2021,C00
CTU,Đại Học Cần Thơ,7229001,Triết học,24.0,Học bạ,2021,D14
CTU,Đại Học Cần Thơ,7229001,Triết học,24.0,Học bạ,2021,D15
CTU,Đại Học Cần Thơ,7229001,Triết học,24.0,Học bạ,2021,C19
CTU,Đại Học Cần Thơ,7540105,Công nghệ chế biến thuỷ sản,24.25,Học bạ,2021,A00
CTU,Đại Học Cần Thơ,7540105,Công nghệ chế biến thuỷ sản,24.25,Học bạ,2021,B00
CTU,Đại Học Cần Thơ,7540105,Công nghệ chế biến thuỷ sản,24.25,Học bạ,2021,A01
CTU,Đại Học Cần Thơ,7540105,Công nghệ chế biến thuỷ sản,24.25,Học bạ,2021,D07
CTU,Đại Học Cần Thơ,7540101C,Công nghệ thực phẩm,24.25,Học bạ,2021,A01
CTU,Đại Học Cần Thơ,7540101C,Công nghệ thực phẩm,24.25,Học bạ,2021,D07
CTU,Đại Học Cần Thơ,7540101C,Công nghệ thực phẩm,24.25,Học bạ,2021,D08
CTU,Đại Học Cần Thơ,7140233,Sư phạm Tiếng Pháp,24.25,Học bạ,2021,D01
CTU,Đại Học Cần Thơ,7140233,Sư phạm Tiếng Pháp,24.25,Học bạ,2021,D14
CTU,Đại Học Cần Thơ,7140233,Sư phạm Tiếng Pháp,24.25,Học bạ,2021,D03
CTU,Đại Học Cần Thơ,7140233,Sư phạm Tiếng Pháp,24.25,Học bạ,2021,D64
CTU,Đại Học Cần Thơ,7850102,Kinh tế,24.5,Học bạ,2021,A00
CTU,Đại Học Cần Thơ,7850102,Kinh tế,24.5,Học bạ,2021,A01
CTU,Đại Học Cần Thơ,7850102,Kinh tế,24.5,Học bạ,2021,D01
CTU,Đại Học Cần Thơ,7850102,Kinh tế,24.5,Học bạ,2021,C02
CTU,Đại Học Cần Thơ,7480106,Kỹ thuật máy tính,24.5,Học bạ,2021,A00
CTU,Đại Học Cần Thơ,7480106,Kỹ thuật máy tính,24.5,Học bạ,2021,A01
CTU,Đại Học Cần Thơ,7140213,Sư phạm Sinh học,25.0,Học bạ,2021,B00
CTU,Đại Học Cần Thơ,7140213,Sư phạm Sinh học,25.0,Học bạ,2021,D08
CTU,Đại Học Cần Thơ,7480102,Mạng máy tính và Truyền thông dữ liệu,25.25,Học bạ,2021,A00
CTU,Đại Học Cần Thơ,7480102,Mạng máy tính và Truyền thông dữ liệu,25.25,Học bạ,2021,A01
CTU,Đại Học Cần Thơ,7580201,Kỹ thuật xây dựng,25.25,Học bạ,2021,A00
CTU,Đại Học Cần Thơ,7580201,Kỹ thuật xây dựng,25.25,Học bạ,2021,A01
CTU,Đại Học Cần Thơ,7850103,Quản lý đất đai,25.25,Học bạ,2021,A00
CTU,Đại Học Cần Thơ,7850103,Quản lý đất đai,25.25,Học bạ,2021,B00
CTU,Đại Học Cần Thơ,7850103,Quản lý đất đai,25.25,Học bạ,2021,A01
CTU,Đại Học Cần Thơ,7850103,Quản lý đất đai,25.25,Học bạ,2021,D07
CTU,Đại Học Cần Thơ,7140204,Giáo dục Công dân,25.25,Học bạ,2021,C00
CTU,Đại Học Cần Thơ,7140204,Giáo dục Công dân,25.25,Học bạ,2021,D14
CTU,Đại Học Cần Thơ,7140204,Giáo dục Công dân,25.25,Học bạ,2021,D15
CTU,Đại Học Cần Thơ,7140204,Giáo dục Công dân,25.25,Học bạ,2021,C19
CTU,Đại Học Cần Thơ,7520201,Kỹ thuật điện,25.25,Học bạ,2021,A00
CTU,Đại Học Cần Thơ,7520201,Kỹ thuật điện,25.25,Học bạ,2021,A01
CTU,Đại Học Cần Thơ,7520201,Kỹ thuật điện,25.25,Học bạ,2021,D07
CTU,Đại Học Cần Thơ,7520114,Kỹ thuật cơ điện tử,25.5,Học bạ,2021,A00
CTU,Đại Học Cần Thơ,7520114,Kỹ thuật cơ điện tử,25.5,Học bạ,2021,A01
CTU,Đại Học Cần Thơ,7480201C,Công nghệ thông tin,25.75,Học bạ,2021,A01
CTU,Đại Học Cần Thơ,7480201C,Công nghệ thông tin,25.75,Học bạ,2021,D01
CTU,Đại Học Cần Thơ,7480201C,Công nghệ thông tin,25.75,Học bạ,2021,D07
CTU,Đại Học Cần Thơ,7420201,Công nghệ sinh học,25.75,Học bạ,2021,A00
CTU,Đại Học Cần Thơ,7420201,Công nghệ sinh học,25.75,Học bạ,2021,B00
CTU,Đại Học Cần Thơ,7420201,Công nghệ sinh học,25.75,Học bạ,2021,D07
CTU,Đại Học Cần Thơ,7420201,Công nghệ sinh học,25.75,Học bạ,2021,D08
CTU,Đại Học Cần Thơ,7480104,Hệ thống thông tin,25.75,Học bạ,2021,A00
CTU,Đại Học Cần Thơ,7480104,Hệ thống thông tin,25.75,Học bạ,2021,A01
CTU,Đại Học Cần Thơ,7229030,Văn học,25.75,Học bạ,2021,D01
CTU,Đại Học Cần Thơ,7229030,Văn học,25.75,Học bạ,2021,C00
CTU,Đại Học Cần Thơ,7229030,Văn học,25.75,Học bạ,2021,D14
CTU,Đại Học Cần Thơ,7229030,Văn học,25.75,Học bạ,2021,D15
CTU,Đại Học Cần Thơ,7520216,Kỹ thuật điều khiển và tự động hoá,26.0,Học bạ,2021,A00
CTU,Đại Học Cần Thơ,7520216,Kỹ thuật điều khiển và tự động hoá,26.0,Học bạ,2021,A01
CTU,Đại Học Cần Thơ,7620115,Kinh tế,26.0,Học bạ,2021,A00
CTU,Đại Học Cần Thơ,7620115,Kinh tế,26.0,Học bạ,2021,A01
CTU,Đại Học Cần Thơ,7620115,Kinh tế,26.0,Học bạ,2021,D01
CTU,Đại Học Cần Thơ,7620115,Kinh tế,26.0,Học bạ,2021,C02
CTU,Đại Học Cần Thơ,7140218,Sư phạm Lịch sử,26.0,Học bạ,2021,C00
CTU,Đại Học Cần Thơ,7140218,Sư phạm Lịch sử,26.0,Học bạ,2021,D14
CTU,Đại Học Cần Thơ,7140218,Sư phạm Lịch sử,26.0,Học bạ,2021,D64
CTU,Đại Học Cần Thơ,7140219,Sư phạm Địa lý,26.0,Học bạ,2021,C00
CTU,Đại Học Cần Thơ,7140219,Sư phạm Địa lý,26.0,Học bạ,2021,D15
CTU,Đại Học Cần Thơ,7140219,Sư phạm Địa lý,26.0,Học bạ,2021,C04
CTU,Đại Học Cần Thơ,7140219,Sư phạm Địa lý,26.0,Học bạ,2021,D44
CTU,Đại Học Cần Thơ,7310201,Chính trị học,26.0,Học bạ,2021,C00
CTU,Đại Học Cần Thơ,7310201,Chính trị học,26.0,Học bạ,2021,D14
CTU,Đại Học Cần Thơ,7310201,Chính trị học,26.0,Học bạ,2021,D15
CTU,Đại Học Cần Thơ,7310201,Chính trị học,26.0,Học bạ,2021,C19
CTU,Đại Học Cần Thơ,7510401,Công nghệ kỹ thuật hoá học,26.0,Học bạ,2021,A00
CTU,Đại Học Cần Thơ,7510401,Công nghệ kỹ thuật hoá học,26.0,Học bạ,2021,B00
CTU,Đại Học Cần Thơ,7510401,Công nghệ kỹ thuật hoá học,26.0,Học bạ,2021,A01
CTU,Đại Học Cần Thơ,7510401,Công nghệ kỹ thuật hoá học,26.0,Học bạ,2021,D07
CTU,Đại Học Cần Thơ,7340201C,Tài chính - Ngân hàng,26.25,Học bạ,2021,A01
CTU,Đại Học Cần Thơ,7340201C,Tài chính - Ngân hàng,26.25,Học bạ,2021,D01
CTU,Đại Học Cần Thơ,7340201C,Tài chính - Ngân hàng,26.25,Học bạ,2021,D07
CTU,Đại Học Cần Thơ,7220201C,Ngôn ngữ Anh,26.25,Học bạ,2021,D01
CTU,Đại Học Cần Thơ,7220201C,Ngôn ngữ Anh,26.25,Học bạ,2021,D14
CTU,Đại Học Cần Thơ,7220201C,Ngôn ngữ Anh,26.25,Học bạ,2021,D15
CTU,Đại Học Cần Thơ,7310301,Xã hội học,26.25,Học bạ,2021,A01
CTU,Đại Học Cần Thơ,7310301,Xã hội học,26.25,Học bạ,2021,D01
CTU,Đại Học Cần Thơ,7310301,Xã hội học,26.25,Học bạ,2021,C00
CTU,Đại Học Cần Thơ,7310301,Xã hội học,26.25,Học bạ,2021,C19
CTU,Đại Học Cần Thơ,7510601,Quản lý công nghiệp,26.75,Học bạ,2021,A00
CTU,Đại Học Cần Thơ,7510601,Quản lý công nghiệp,26.75,Học bạ,2021,A01
CTU,Đại Học Cần Thơ,7510601,Quản lý công nghiệp,26.75,Học bạ,2021,D01
CTU,Đại Học Cần Thơ,7520103,Kỹ thuật cơ khí,26.75,Học bạ,2021,A00
CTU,Đại Học Cần Thơ,7520103,Kỹ thuật cơ khí,26.75,Học bạ,2021,A01
CTU,Đại Học Cần Thơ,7340120C,Kinh doanh quốc tế,27.0,Học bạ,2021,A01
CTU,Đại Học Cần Thơ,7340120C,Kinh doanh quốc tế,27.0,Học bạ,2021,D01
CTU,Đại Học Cần Thơ,7340120C,Kinh doanh quốc tế,27.0,Học bạ,2021,D07
CTU,Đại Học Cần Thơ,7480102,Khoa học máy tính,27.0,Học bạ,2021,A00
CTU,Đại Học Cần Thơ,7480102,Khoa học máy tính,27.0,Học bạ,2021,A01
CTU,Đại Học Cần Thơ,7380101,Luật,27.25,Học bạ,2021,A00
CTU,Đại Học Cần Thơ,7380101,Luật,27.25,Học bạ,2021,D01
CTU,Đại Học Cần Thơ,7380101,Luật,27.25,Học bạ,2021,C00
CTU,Đại Học Cần Thơ,7380101,Luật,27.25,Học bạ,2021,D03
CTU,Đại Học Cần Thơ,7480103,Kỹ thuật phần mềm,27.5,Học bạ,2021,A00
CTU,Đại Học Cần Thơ,7480103,Kỹ thuật phần mềm,27.5,Học bạ,2021,A01
CTU,Đại Học Cần Thơ,7340302,Kiểm toán,27.5,Học bạ,2021,A00
CTU,Đại Học Cần Thơ,7340302,Kiểm toán,27.5,Học bạ,2021,A01
CTU,Đại Học Cần Thơ,7340302,Kiểm toán,27.5,Học bạ,2021,D01
CTU,Đại Học Cần Thơ,7340302,Kiểm toán,27.5,Học bạ,2021,C02
CTU,Đại Học Cần Thơ,7140217,Sư phạm Ngữ văn,27.75,Học bạ,2021,C00
CTU,Đại Học Cần Thơ,7140217,Sư phạm Ngữ văn,27.75,Học bạ,2021,D14
CTU,Đại Học Cần Thơ,7140217,Sư phạm Ngữ văn,27.75,Học bạ,2021,D15
CTU,Đại Học Cần Thơ,7140211,Sư phạm Vật lý,27.75,Học bạ,2021,A00
CTU,Đại Học Cần Thơ,7140211,Sư phạm Vật lý,27.75,Học bạ,2021,A01
CTU,Đại Học Cần Thơ,7140211,Sư phạm Vật lý,27.75,Học bạ,2021,A02
CTU,Đại Học Cần Thơ,7140211,Sư phạm Vật lý,27.75,Học bạ,2021,D29
CTU,Đại Học Cần Thơ,7220201,Ngôn ngữ Anh,27.75,Học bạ,2021,D01
CTU,Đại Học Cần Thơ,7220201,Ngôn ngữ Anh,27.75,Học bạ,2021,D14
CTU,Đại Học Cần Thơ,7220201,Ngôn ngữ Anh,27.75,Học bạ,2021,D15
CTU,Đại Học Cần Thơ,7640101,Thú y,27.75,Học bạ,2021,B00
CTU,Đại Học Cần Thơ,7640101,Thú y,27.75,Học bạ,2021,D07
CTU,Đại Học Cần Thơ,7640101,Thú y,27.75,Học bạ,2021,D08
CTU,Đại Học Cần Thơ,7640101,Thú y,27.75,Học bạ,2021,A02
CTU,Đại Học Cần Thơ,7540101,Công nghệ thực phẩm,28.0,Học bạ,2021,A00
CTU,Đại Học Cần Thơ,7540101,Công nghệ thực phẩm,28.0,Học bạ,2021,B00
CTU,Đại Học Cần Thơ,7540101,Công nghệ thực phẩm,28.0,Học bạ,2021,A01
CTU,Đại Học Cần Thơ,7540101,Công nghệ thực phẩm,28.0,Học bạ,2021,D07
CTU,Đại Học Cần Thơ,7140231,Sư phạm Tiếng Anh,28.0,Học bạ,2021,D01
CTU,Đại Học Cần Thơ,7140231,Sư phạm Tiếng Anh,28.0,Học bạ,2021,D14
CTU,Đại Học Cần Thơ,7140231,Sư phạm Tiếng Anh,28.0,Học bạ,2021,D15
CTU,Đại Học Cần Thơ,7720203,Hoá dược,28.0,Học bạ,2021,A00
CTU,Đại Học Cần Thơ,7720203,Hoá dược,28.0,Học bạ,2021,B00
CTU,Đại Học Cần Thơ,7720203,Hoá dược,28.0,Học bạ,2021,D07
CTU,Đại Học Cần Thơ,7720203,Hoá dược,28.0,Học bạ,2021,C02
CTU,Đại Học Cần Thơ,7340121,Kinh doanh thương mại,28.25,Học bạ,2021,A00
CTU,Đại Học Cần Thơ,7340121,Kinh doanh thương mại,28.25,Học bạ,2021,A01
CTU,Đại Học Cần Thơ,7340121,Kinh doanh thương mại,28.25,Học bạ,2021,D01
CTU,Đại Học Cần Thơ,7340121,Kinh doanh thương mại,28.25,Học bạ,2021,C02
CTU,Đại Học Cần Thơ,7310101,Kinh tế,28.25,Học bạ,2021,A00
CTU,Đại Học Cần Thơ,7310101,Kinh tế,28.25,Học bạ,2021,A01
CTU,Đại Học Cần Thơ,7310101,Kinh tế,28.25,Học bạ,2021,D01
CTU,Đại Học Cần Thơ,7310101,Kinh tế,28.25,Học bạ,2021,C02
CTU,Đại Học Cần Thơ,7480201,Xã hội học,28.5,Học bạ,2021,A00
CTU,Đại Học Cần Thơ,7480201,Xã hội học,28.5,Học bạ,2021,A01
CTU,Đại Học Cần Thơ,7340301,Kế toán,28.5,Học bạ,2021,A00
CTU,Đại Học Cần Thơ,7340301,Kế toán,28.5,Học bạ,2021,A01
CTU,Đại Học Cần Thơ,7340301,Kế toán,28.5,Học bạ,2021,D01
CTU,Đại Học Cần Thơ,7340301,Kế toán,28.5,Học bạ,2021,C02
CTU,Đại Học Cần Thơ,7340201,Tài chính - Ngân hàng,28.75,Học bạ,2021,A00
CTU,Đại Học Cần Thơ,7340201,Tài chính - Ngân hàng,28.75,Học bạ,2021,A01
CTU,Đại Học Cần Thơ,7340201,Tài chính - Ngân hàng,28.75,Học bạ,2021,D01
CTU,Đại Học Cần Thơ,7340201,Tài chính - Ngân hàng,28.75,Học bạ,2021,C02
CTU,Đại Học Cần Thơ,7340101,Quản trị kinh doanh,28.75,Học bạ,2021,A00
CTU,Đại Học Cần Thơ,7340101,Quản trị kinh doanh,28.75,Học bạ,2021,A01
CTU,Đại Học Cần Thơ,7340101,Quản trị kinh doanh,28.75,Học bạ,2021,D01
CTU,Đại Học Cần Thơ,7340101,Quản trị kinh doanh,28.75,Học bạ,2021,C02
CTU,Đại Học Cần Thơ,7340120,Kinh doanh quốc tế,29.0,Học bạ,2021,A00
CTU,Đại Học Cần Thơ,7340120,Kinh doanh quốc tế,29.0,Học bạ,2021,A01
CTU,Đại Học Cần Thơ,7340120,Kinh doanh quốc tế,29.0,Học bạ,2021,D01
CTU,Đại Học Cần Thơ,7340120,Kinh doanh quốc tế,29.0,Học bạ,2021,C02
CTU,Đại Học Cần Thơ,7140212,Sư phạm Hóa học,29.0,Học bạ,2021,A00
CTU,Đại Học Cần Thơ,7140212,Sư phạm Hóa học,29.0,Học bạ,2021,B00
CTU,Đại Học Cần Thơ,7140212,Sư phạm Hóa học,29.0,Học bạ,2021,D07
CTU,Đại Học Cần Thơ,7140212,Sư phạm Hóa học,29.0,Học bạ,2021,D24
CTU,Đại Học Cần Thơ,7340115,Marketing,29.0,Học bạ,2021,A00
CTU,Đại Học Cần Thơ,7340115,Marketing,29.0,Học bạ,2021,A01
CTU,Đại Học Cần Thơ,7340115,Marketing,29.0,Học bạ,2021,D01
CTU,Đại Học Cần Thơ,7340115,Marketing,29.0,Học bạ,2021,C02
CTU,Đại Học Cần Thơ,7140209,Sư phạm Toán học,29.25,Học bạ,2021,A00
CTU,Đại Học Cần Thơ,7140209,Sư phạm Toán học,29.25,Học bạ,2021,B08
CTU,Đại Học Cần Thơ,7140209,Sư phạm Toán học,29.25,Học bạ,2021,A01
CTU,Đại Học Cần Thơ,7140209,Sư phạm Toán học,29.25,Học bạ,2021,D07
DNTU,Đại Học Công Nghệ Đồng Nai,7810103,Quản trị dịch vụ du lịch và lữ hành,18.0,Học bạ,2021,C00
DNTU,Đại Học Công Nghệ Đồng Nai,7810103,Quản trị dịch vụ du lịch và lữ hành,18.0,Học bạ,2021,C20
DNTU,Đại Học Công Nghệ Đồng Nai,7810103,Quản trị dịch vụ du lịch và lữ hành,18.0,Học bạ,2021,D66
DNTU,Đại Học Công Nghệ Đồng Nai,7810103,Quản trị dịch vụ du lịch và lữ hành,18.0,Học bạ,2021,A07
DNTU,Đại Học Công Nghệ Đồng Nai,7510301,"Công nghệ kỹ thuật điện, điện tử",18.0,Học bạ,2021,A00
DNTU,Đại Học Công Nghệ Đồng Nai,7510301,"Công nghệ kỹ thuật điện, điện tử",18.0,Học bạ,2021,A01
DNTU,Đại Học Công Nghệ Đồng Nai,7510301,"Công nghệ kỹ thuật điện, điện tử",18.0,Học bạ,2021,A10
DNTU,Đại Học Công Nghệ Đồng Nai,7510103,Công nghệ kỹ thuật xây dựng,18.0,Học bạ,2021,A00
DNTU,Đại Học Công Nghệ Đồng Nai,7510103,Công nghệ kỹ thuật xây dựng,18.0,Học bạ,2021,A01
DNTU,Đại Học Công Nghệ Đồng Nai,7510103,Công nghệ kỹ thuật xây dựng,18.0,Học bạ,2021,A10
DNTU,Đại Học Công Nghệ Đồng Nai,7510205,Công nghệ kỹ thuật ô tô,18.0,Học bạ,2021,A00
DNTU,Đại Học Công Nghệ Đồng Nai,7510205,Công nghệ kỹ thuật ô tô,18.0,Học bạ,2021,A01
DNTU,Đại Học Công Nghệ Đồng Nai,7510205,Công nghệ kỹ thuật ô tô,18.0,Học bạ,2021,A10
DNTU,Đại Học Công Nghệ Đồng Nai,7510202,Công nghệ chế tạo máy,18.0,Học bạ,2021,A00
DNTU,Đại Học Công Nghệ Đồng Nai,7510202,Công nghệ chế tạo máy,18.0,Học bạ,2021,A01
DNTU,Đại Học Công Nghệ Đồng Nai,7510202,Công nghệ chế tạo máy,18.0,Học bạ,2021,A10
DNTU,Đại Học Công Nghệ Đồng Nai,7540101,Công nghệ thực phẩm,18.0,Học bạ,2021,A00
DNTU,Đại Học Công Nghệ Đồng Nai,7540101,Công nghệ thực phẩm,18.0,Học bạ,2021,B00
DNTU,Đại Học Công Nghệ Đồng Nai,7540101,Công nghệ thực phẩm,18.0,Học bạ,2021,D07
DNTU,Đại Học Công Nghệ Đồng Nai,7480201,Công nghệ thông tin,18.0,Học bạ,2021,A00
DNTU,Đại Học Công Nghệ Đồng Nai,7480201,Công nghệ thông tin,18.0,Học bạ,2021,A01
DNTU,Đại Học Công Nghệ Đồng Nai,7480201,Công nghệ thông tin,18.0,Học bạ,2021,A10
DNTU,Đại Học Công Nghệ Đồng Nai,7340101,Quản trị kinh doanh,18.0,Học bạ,2021,A00
DNTU,Đại Học Công Nghệ Đồng Nai,7340101,Quản trị kinh doanh,18.0,Học bạ,2021,A09
DNTU,Đại Học Công Nghệ Đồng Nai,7340101,Quản trị kinh doanh,18.0,Học bạ,2021,D84
DNTU,Đại Học Công Nghệ Đồng Nai,7340101,Quản trị kinh doanh,18.0,Học bạ,2021,A07
DNTU,Đại Học Công Nghệ Đồng Nai,7340201,Tài chính - Ngân hàng,18.0,Học bạ,2021,A00
DNTU,Đại Học Công Nghệ Đồng Nai,7340201,Tài chính - Ngân hàng,18.0,Học bạ,2021,A09
DNTU,Đại Học Công Nghệ Đồng Nai,7340201,Tài chính - Ngân hàng,18.0,Học bạ,2021,D84
DNTU,Đại Học Công Nghệ Đồng Nai,7340201,Tài chính - Ngân hàng,18.0,Học bạ,2021,A07
DNTU,Đại Học Công Nghệ Đồng Nai,7220201,Ngôn ngữ Anh,18.0,Học bạ,2021,D01
DNTU,Đại Học Công Nghệ Đồng Nai,7220201,Ngôn ngữ Anh,18.0,Học bạ,2021,D14
DNTU,Đại Học Công Nghệ Đồng Nai,7220201,Ngôn ngữ Anh,18.0,Học bạ,2021,D15
DNTU,Đại Học Công Nghệ Đồng Nai,7220201,Ngôn ngữ Anh,18.0,Học bạ,2021,D84
DNTU,Đại Học Công Nghệ Đồng Nai,7340301,Kế toán,18.0,Học bạ,2021,A00
DNTU,Đại Học Công Nghệ Đồng Nai,7340301,Kế toán,18.0,Học bạ,2021,A09
DNTU,Đại Học Công Nghệ Đồng Nai,7340301,Kế toán,18.0,Học bạ,2021,D84
DNTU,Đại Học Công Nghệ Đồng Nai,7340301,Kế toán,18.0,Học bạ,2021,A07
DNTU,Đại Học Công Nghệ Đồng Nai,7810201,Quản trị khách sạn,18.0,Học bạ,2021,A00
DNTU,Đại Học Công Nghệ Đồng Nai,7810201,Quản trị khách sạn,18.0,Học bạ,2021,A01
DNTU,Đại Học Công Nghệ Đồng Nai,7810201,Quản trị khách sạn,18.0,Học bạ,2021,D01
DNTU,Đại Học Công Nghệ Đồng Nai,7310608,Đông phương học,18.0,Học bạ,2021,A00
DNTU,Đại Học Công Nghệ Đồng Nai,7310608,Đông phương học,18.0,Học bạ,2021,A01
DNTU,Đại Học Công Nghệ Đồng Nai,7310608,Đông phương học,18.0,Học bạ,2021,D01
DNTU,Đại Học Công Nghệ Đồng Nai,7720601,Kỹ thuật xét nghiệm y học,19.5,Học bạ,2021,B00
