Mã Trường,Tên Trường,Mã Ngành,Tên Ngành,Điểm chuẩn,Ghi chú,Năm,subject_group
HUIT,Đại Học Công Thương TPHCM,7720498,Khoa học chế biến món ăn,600.0,Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
HUIT,Đại Học Công Thương TPHCM,7510202,Công nghệ chế tạo máy,600.0,Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
HUIT,Đại Học Công Thương TPHCM,7540101,Công nghệ thực phẩm,700.0,Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
HUIT,Đại Học Công Thương TPHCM,7420201,Công nghệ sinh học,600.0,Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
HUIT,Đại Học Công Thương TPHCM,7540204,"Công nghệ dệt, may",600.0,Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
HUIT,Đại Học Công Thương TPHCM,7480201,Công nghệ thông tin,700.0,Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
HUIT,Đại Học Công Thương TPHCM,7340129,Quản trị kinh doanh,600.0,Đánh giá năng lực Đại học Quốc gia TPHCM; Quản trị kinh doanh thực phẩm,2023,DGNLHCM
HUIT,Đại Học Công Thương TPHCM,7340201,Tài chính - Ngân hàng,600.0,Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
HUIT,Đại Học Công Thương TPHCM,7340120,Kinh doanh quốc tế,650.0,Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
HUIT,Đại Học Công Thương TPHCM,7480202,An toàn thông tin,600.0,Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
HUIT,Đại Học Công Thương TPHCM,7380107,Luật,600.0,Luật kinh tế; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
HUIT,Đại Học Công Thương TPHCM,7220201,Ngôn ngữ Anh,650.0,Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
HUIT,Đại Học Công Thương TPHCM,7340301,Kế toán,650.0,Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
HUIT,Đại Học Công Thương TPHCM,7340101,Quản trị kinh doanh,700.0,Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
HUIT,Đại Học Công Thương TPHCM,7810201,Quản trị khách sạn,600.0,Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
HUIT,Đại Học Công Thương TPHCM,7220204,Ngôn ngữ Trung Quốc,650.0,Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
HUIT,Đại Học Công Thương TPHCM,7340115,Marketing,700.0,Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
HUIT,Đại Học Công Thương TPHCM,7520115,Kỹ thuật nhiệt,600.0,Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
HUIT,Đại Học Công Thương TPHCM,7340123,Kinh doanh thời trang và Dệt may,600.0,Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
HUIT,Đại Học Công Thương TPHCM,7340122,Thương mại điện tử,600.0,Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
HUIT,Đại Học Công Thương TPHCM,7340205,Công nghệ tài chính,600.0,Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
HUIT,Đại Học Công Thương TPHCM,7460108,Khoa học dữ liệu,600.0,Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
HVUH,Đại học Hùng Vương - TPHCM,7480201,Công nghệ thông tin,500.0,Đánh giá năng lực TPHCM,2023,DGNLHCM
HVUH,Đại học Hùng Vương - TPHCM,7340101,Quản trị kinh doanh,500.0,Đánh giá năng lực TPHCM,2023,DGNLHCM
HVUH,Đại học Hùng Vương - TPHCM,7340301,Kế toán,500.0,Đánh giá năng lực TPHCM,2023,DGNLHCM
HVUH,Đại học Hùng Vương - TPHCM,7340201,Tài chính - Ngân hàng,500.0,Đánh giá năng lực TPHCM,2023,DGNLHCM
HVUH,Đại học Hùng Vương - TPHCM,7340115,Marketing,500.0,Đánh giá năng lực TPHCM,2023,DGNLHCM
HVUH,Đại học Hùng Vương - TPHCM,7380101,Luật,500.0,Đánh giá năng lực TPHCM,2023,DGNLHCM
HVUH,Đại học Hùng Vương - TPHCM,7720802,Quản trị bệnh viện,500.0,CN: Quản lý bệnh viện; Đánh giá năng lực TPHCM,2023,DGNLHCM
HVUH,Đại học Hùng Vương - TPHCM,7810103,Quản trị dịch vụ du lịch và lữ hành,500.0,Đánh giá năng lực TPHCM,2023,DGNLHCM
HVUH,Đại học Hùng Vương - TPHCM,7220201,Ngôn ngữ Anh,500.0,Đánh giá năng lực TPHCM,2023,DGNLHCM
HVUH,Đại học Hùng Vương - TPHCM,7220209,Ngôn ngữ Nhật,500.0,Đánh giá năng lực TPHCM,2023,DGNLHCM
HVUH,Đại học Hùng Vương - TPHCM,7220204,Ngôn ngữ Trung Quốc,500.0,Đánh giá năng lực TPHCM,2023,DGNLHCM
NTU,Đại Học Nha Trang,7620301,Nuôi trồng thuỷ sản,500.0,Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
NTU,Đại Học Nha Trang,7540105,Công nghệ chế biến thuỷ sản,500.0,Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
NTU,Đại Học Nha Trang,7340101A,Quản trị kinh doanh,675.0,Đánh giá năng lực Đại học Quốc gia TPHCM; Thành phần tiếng Anh trên 120 điểm; Chương trình song ngữ Anh - Việt,2023,DGNLHCM
NTU,Đại Học Nha Trang,7340301PHE,Kế toán,650.0,Đánh giá năng lực Đại học Quốc gia TPHCM; Thành phần tiếng Anh trên 110 điểm; Chương trình song ngữ Anh - Việt,2023,DGNLHCM
NTU,Đại Học Nha Trang,7480201PHE,Công nghệ thông tin,650.0,Đánh giá năng lực Đại học Quốc gia TPHCM; Thành phần tiếng Anh trên 100 điểm; Chương trình song ngữ Anh - Việt,2023,DGNLHCM
NTU,Đại Học Nha Trang,7810201PHE,Quản trị khách sạn,650.0,Đánh giá năng lực Đại học Quốc gia TPHCM; Thành phần tiếng Anh trên 120 điểm; Chương trình song ngữ Anh - Việt,2023,DGNLHCM
NTU,Đại Học Nha Trang,7620305,Quản lý thủy sản,500.0,Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
NTU,Đại Học Nha Trang,7620301MP,Nuôi trồng thuỷ sản,550.0,Đánh giá năng lực Đại học Quốc gia TPHCM; Chương trình Minh Phú - NTU,2023,DGNLHCM
NTU,Đại Học Nha Trang,7540105MP,Công nghệ chế biến thuỷ sản,550.0,Đánh giá năng lực Đại học Quốc gia TPHCM; Chương trình Minh Phú - NTU,2023,DGNLHCM
NTU,Đại Học Nha Trang,7540101,Công nghệ thực phẩm,550.0,Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
NTU,Đại Học Nha Trang,7520301,Kỹ thuật hoá học,500.0,Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
NTU,Đại Học Nha Trang,7420201,Công nghệ sinh học,550.0,Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
NTU,Đại Học Nha Trang,7520320,Kỹ thuật môi trường,500.0,Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
NTU,Đại Học Nha Trang,7520103,Kỹ thuật cơ khí,550.0,Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
NTU,Đại Học Nha Trang,7510202,Công nghệ chế tạo máy,500.0,Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
NTU,Đại Học Nha Trang,7520114,Kỹ thuật cơ điện tử,500.0,Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
NTU,Đại Học Nha Trang,7520115,Kỹ thuật nhiệt,500.0,Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
NTU,Đại Học Nha Trang,7840106,Khoa học hàng hải,600.0,Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
NTU,Đại Học Nha Trang,7520116,Kỹ thuật cơ khí động lực,500.0,Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
NTU,Đại Học Nha Trang,7520122,Kỹ thuật tàu thuỷ,500.0,Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
NTU,Đại Học Nha Trang,7520130,Kỹ thuật ô tô,600.0,Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
NTU,Đại Học Nha Trang,7520201,Kỹ thuật điện,550.0,Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
NTU,Đại Học Nha Trang,7580201,Kỹ thuật xây dựng,550.0,Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
NTU,Đại Học Nha Trang,7480201,Công nghệ thông tin,650.0,Đánh giá năng lực Đại học Quốc gia TPHCM; Thành phần tiếng Anh trên 100 điểm,2023,DGNLHCM
NTU,Đại Học Nha Trang,7340405,Hệ thống thông tin quản lý,600.0,Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
NTU,Đại Học Nha Trang,7810103P,Quản trị dịch vụ du lịch và lữ hành,550.0,Đánh giá năng lực Đại học Quốc gia TPHCM; Chương trình song ngữ Pháp - Việt,2023,DGNLHCM
NTU,Đại Học Nha Trang,7810103,Quản trị dịch vụ du lịch và lữ hành,600.0,Đánh giá năng lực Đại học Quốc gia TPHCM; Thành phần tiếng Anh trên 110 điểm,2023,DGNLHCM
NTU,Đại Học Nha Trang,7810201,Quản trị khách sạn,600.0,Đánh giá năng lực Đại học Quốc gia TPHCM; Thành phần tiếng Anh trên 110 điểm,2023,DGNLHCM
NTU,Đại Học Nha Trang,7340101,Quản trị kinh doanh,675.0,Đánh giá năng lực Đại học Quốc gia TPHCM; Thành phần tiếng Anh trên 120 điểm,2023,DGNLHCM
NTU,Đại Học Nha Trang,7340115,Marketing,675.0,Đánh giá năng lực Đại học Quốc gia TPHCM; Thành phần tiếng Anh trên 120 điểm,2023,DGNLHCM
NTU,Đại Học Nha Trang,7340201,Tài chính - Ngân hàng,650.0,Đánh giá năng lực Đại học Quốc gia TPHCM; Thành phận tiếng Anh trên 110 điểm,2023,DGNLHCM
NTU,Đại Học Nha Trang,7340301,Kế toán,650.0,Đánh giá năng lực Đại học Quốc gia TPHCM; Thành phần tiếng Anh trên 110 điểm,2023,DGNLHCM
NTU,Đại Học Nha Trang,7380101,Luật,600.0,Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
NTU,Đại Học Nha Trang,7220201,Ngôn ngữ Anh,650.0,Đánh giá năng lực Đại học Quốc gia TPHCM; Thành phần tiếng Anh trên 130 điểm,2023,DGNLHCM
NTU,Đại Học Nha Trang,7310101,Kinh tế,600.0,Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
NTU,Đại Học Nha Trang,7310105,Kinh tế phát triển,600.0,Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
NTU,Đại Học Nha Trang,7620303,Khoa học thủy sản,500.0,Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
NTU,Đại Học Nha Trang,7520216,Kỹ thuật điều khiển và tự động hoá,550.0,Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
NTU,Đại Học Nha Trang,7580205,kỹ thuật xây dựng công trình giao thông,550.0,Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
NTU,Đại Học Nha Trang,7340121,Kinh doanh thương mại,650.0,Đánh giá năng lực Đại học Quốc gia TPHCM; Thành phần tiếng Anh trên 110 điểm,2023,DGNLHCM
DLU,Đại Học Đà Lạt,7510302,Công nghệ kỹ thuật điện tử - viễn thông,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
DLU,Đại Học Đà Lạt,7510302,Công nghệ kỹ thuật điện tử - viễn thông,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLQGHN
DLU,Đại Học Đà Lạt,7810103,Quản trị dịch vụ du lịch và lữ hành,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
DLU,Đại Học Đà Lạt,7810103,Quản trị dịch vụ du lịch và lữ hành,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLQGHN
DLU,Đại Học Đà Lạt,7540104,Công nghệ sau thu hoạch,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
DLU,Đại Học Đà Lạt,7540104,Công nghệ sau thu hoạch,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLQGHN
DLU,Đại Học Đà Lạt,7520402,Kỹ thuật hạt nhân,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
DLU,Đại Học Đà Lạt,7520402,Kỹ thuật hạt nhân,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLQGHN
DLU,Đại Học Đà Lạt,7480201,Công nghệ thông tin,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
DLU,Đại Học Đà Lạt,7480201,Công nghệ thông tin,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLQGHN
DLU,Đại Học Đà Lạt,7420201,Công nghệ sinh học,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
DLU,Đại Học Đà Lạt,7420201,Công nghệ sinh học,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLQGHN
DLU,Đại Học Đà Lạt,7340101,Quản trị kinh doanh,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
DLU,Đại Học Đà Lạt,7340101,Quản trị kinh doanh,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLQGHN
DLU,Đại Học Đà Lạt,7140218,Sư phạm Lịch sử,20.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
DLU,Đại Học Đà Lạt,7140218,Sư phạm Lịch sử,20.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLQGHN
DLU,Đại Học Đà Lạt,7140231,Sư phạm Tiếng Anh,20.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
DLU,Đại Học Đà Lạt,7140231,Sư phạm Tiếng Anh,20.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLQGHN
DLU,Đại Học Đà Lạt,7140213,Sư phạm Sinh học,20.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
DLU,Đại Học Đà Lạt,7140213,Sư phạm Sinh học,20.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLQGHN
DLU,Đại Học Đà Lạt,7140217,Sư phạm Ngữ văn,20.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
DLU,Đại Học Đà Lạt,7140217,Sư phạm Ngữ văn,20.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLQGHN
DLU,Đại Học Đà Lạt,7310608,Đông phương học,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
DLU,Đại Học Đà Lạt,7310608,Đông phương học,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLQGHN
DLU,Đại Học Đà Lạt,7140212,Sư phạm Hóa học,20.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
DLU,Đại Học Đà Lạt,7140212,Sư phạm Hóa học,20.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLQGHN
DLU,Đại Học Đà Lạt,7140211,Sư phạm Vật lý,20.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
DLU,Đại Học Đà Lạt,7140211,Sư phạm Vật lý,20.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLQGHN
DLU,Đại Học Đà Lạt,7140210,Sư phạm Tin học,20.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
DLU,Đại Học Đà Lạt,7140210,Sư phạm Tin học,20.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLQGHN
DLU,Đại Học Đà Lạt,7760101,Công tác xã hội,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
DLU,Đại Học Đà Lạt,7760101,Công tác xã hội,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLQGHN
DLU,Đại Học Đà Lạt,7310601,Quốc tế học,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
DLU,Đại Học Đà Lạt,7310601,Quốc tế học,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLQGHN
DLU,Đại Học Đà Lạt,7310630,Việt Nam học,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
DLU,Đại Học Đà Lạt,7310630,Việt Nam học,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLQGHN
DLU,Đại Học Đà Lạt,7310301,Xã hội học,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
DLU,Đại Học Đà Lạt,7310301,Xã hội học,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLQGHN
DLU,Đại Học Đà Lạt,7220201,Ngôn ngữ Anh,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
DLU,Đại Học Đà Lạt,7220201,Ngôn ngữ Anh,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLQGHN
DLU,Đại Học Đà Lạt,7440102,Vật lý học,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
DLU,Đại Học Đà Lạt,7440102,Vật lý học,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLQGHN
DLU,Đại Học Đà Lạt,7229010,Lịch sử,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
DLU,Đại Học Đà Lạt,7229010,Lịch sử,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLQGHN
DLU,Đại Học Đà Lạt,7460101,Toán học,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
DLU,Đại Học Đà Lạt,7460101,Toán học,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLQGHN
DLU,Đại Học Đà Lạt,7620109,Nông học,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
DLU,Đại Học Đà Lạt,7620109,Nông học,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLQGHN
DLU,Đại Học Đà Lạt,7340301,Kế toán,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
DLU,Đại Học Đà Lạt,7340301,Kế toán,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLQGHN
DLU,Đại Học Đà Lạt,7229030,Văn học,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
DLU,Đại Học Đà Lạt,7229030,Văn học,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLQGHN
DLU,Đại Học Đà Lạt,7420101,Sinh học,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
DLU,Đại Học Đà Lạt,7420101,Sinh học,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLQGHN
DLU,Đại Học Đà Lạt,7440112,Hoá học,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
DLU,Đại Học Đà Lạt,7440112,Hoá học,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLQGHN
DLU,Đại Học Đà Lạt,7380104,Luật,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM; Luật hình sự và tố tụng hình sự,2023,DGNLHCM
DLU,Đại Học Đà Lạt,7380104,Luật,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM; Luật hình sự và tố tụng hình sự,2023,DGNLQGHN
DLU,Đại Học Đà Lạt,7140209,Sư phạm Toán học,20.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
DLU,Đại Học Đà Lạt,7140209,Sư phạm Toán học,20.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLQGHN
DLU,Đại Học Đà Lạt,7380101,Luật,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
DLU,Đại Học Đà Lạt,7380101,Luật,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLQGHN
DLU,Đại Học Đà Lạt,7310612,Trung Quốc học,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
DLU,Đại Học Đà Lạt,7310612,Trung Quốc học,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLQGHN
DLU,Đại Học Đà Lạt,7340201,Tài chính - Ngân hàng,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
DLU,Đại Học Đà Lạt,7340201,Tài chính - Ngân hàng,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLQGHN
DLU,Đại Học Đà Lạt,7540101,Công nghệ thực phẩm,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
DLU,Đại Học Đà Lạt,7540101,Công nghệ thực phẩm,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLQGHN
DLU,Đại Học Đà Lạt,7510406,Công nghệ kỹ thuật môi trường,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
DLU,Đại Học Đà Lạt,7510406,Công nghệ kỹ thuật môi trường,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLQGHN
DLU,Đại Học Đà Lạt,7460108,Khoa học dữ liệu,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
DLU,Đại Học Đà Lạt,7460108,Khoa học dữ liệu,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLQGHN
DLU,Đại Học Đà Lạt,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
DLU,Đại Học Đà Lạt,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLQGHN
DLU,Đại Học Đà Lạt,7810106,Văn hóa Du lịch,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
DLU,Đại Học Đà Lạt,7810106,Văn hóa Du lịch,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLQGHN
DLU,Đại Học Đà Lạt,7760104,Dân số và phát triển,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
DLU,Đại Học Đà Lạt,7760104,Dân số và phát triển,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLQGHN
DLU,Đại Học Đà Lạt,7720203,Hoá dược,15.0,Đánh giá năng lực Đại học Quốc gia Hà Nội; Đánh giá năng lực Đại học Quốc gia TPHCM,2023,DGNLHCM
